,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_visible,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
1649,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,5331,8310,ENO_S1#C04#2#143,1,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0299.JPG,ENO_S1,C04,2,142,2018-11-18,04:51:53,31953777,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,25,21.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0299.JPG,"[0.615, 0.608, 0.385, 0.36]",0.935,duiker
3154,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,7368,ENO_S1#C04#1#61,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0138.JPG,ENO_S1,C04,1,58,2018-09-28,07:40:32,31953689,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.7,0.68,38,0.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0138.JPG,"[0.638, 0.245, 0.357, 0.452]",0.979,hartebeest
3852,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
2110,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,8029,ENO_S1#C04#2#10,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0022.JPG,ENO_S1,C04,2,10,2018-10-28,11:24:53,31953729,1,1,1,0.67,0.0,0.0,0.33,0.0,0.0,,0.3,0.92,38,0.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0022.JPG,"[0.848, 0.26, 0.009, 0.013]",0.785,hartebeest
4871,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,2960,4827,ENO_S1#B05#2#371,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0955.JPG,ENO_S1,B05,2,367,2018-11-29,17:40:26,31952144,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.99,9,32.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0955.JPG,"[0, 0.484, 0.048, 0.093]",0.947,hyena
2650,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,9376,30280,ENO_S1#E05#1#13,2,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0038.JPG,ENO_S1,E05,1,13,2018-10-28,10:57:30,32004093,2,2,1,0.11,0.0,1.0,0.0,0.0,0.67,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0038.JPG,"[0, 0.56, 0.166, 0.314]",0.906,leopard
4989,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,18944,ENO_S1#D04#1#73,2,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0130.JPG,ENO_S1,D04,1,68,2018-10-08,15:20:16,31959766,2,2,1,0.2,0.0,0.4,0.8,0.0,0.0,,0.5,0.75,34,3.0,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0130.JPG,"[0.639, 0.209, 0.02, 0.02]",0.942,ostrich
6987,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,4652,ENO_S1#B05#2#316,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0808.JPG,ENO_S1,B05,2,312,2018-11-27,04:40:19,31952083,1,1,1,0.2,0.0,0.8,0.0,0.0,0.0,,1.0,0.0,5,5.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0808.JPG,"[0.885, 0.461, 0.103, 0.112]",0.947,jackal
3869,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,7972,15141,ENO_S1#D02#1#113,2,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0210.JPG,ENO_S1,D02,1,108,2018-11-21,07:04:24,31957465,1,1,1,0.0,0.0,1.0,0.1,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0210.JPG,"[0.111, 0.397, 0.039, 0.103]",0.939,hyena
1877,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,5805,10635,ENO_S1#C05#1#904,2,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2119.JPG,ENO_S1,C05,1,896,2018-10-09,17:18:53,31955082,1,1,1,0.4,0.0,0.8,0.0,0.0,0.0,,0.5,0.84,33,11.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2119.JPG,"[0.537, 0.45, 0.014, 0.021]",0.973,eland
4759,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,6429,11815,ENO_S1#C05#2#175,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0402.JPG,ENO_S1,C05,2,172,2018-11-04,07:17:44,31955273,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0402.JPG,"[0.284, 0.505, 0.336, 0.268]",0.968,hyena
4382,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,5932,10841,ENO_S1#C05#1#998,1,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2324.JPG,ENO_S1,C05,1,985,2018-10-18,23:02:45,31955190,5,1,1,0.2,0.0,1.0,0.0,0.0,0.0,,0.5,0.84,33,11.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2324.JPG,"[0.269, 0.414, 0.01, 0.015]",0.961,eland
7583,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,7374,ENO_S1#C04#1#63,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0144.JPG,ENO_S1,C04,1,60,2018-09-29,18:20:38,31953691,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0144.JPG,"[0, 0.644, 0.266, 0.312]",0.953,hyena
7758,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,3733,ENO_S1#B05#1#227,2,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0488.JPG,ENO_S1,B05,1,213,2018-10-21,06:36:25,31951717,1,1,1,0.33,0.0,0.89,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0488.JPG,"[0.462, 0.365, 0.167, 0.122]",0.959,leopard
4630,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,7429,ENO_S1#C04#1#94,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0196.JPG,ENO_S1,C04,1,88,2018-10-02,16:04:51,31953722,2,2,1,0.83,0.0,0.17,0.0,0.0,0.0,,0.67,0.76,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0196.JPG,"[0.958, 0, 0.042, 0.259]",0.863,eland
9090,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1543,ENO_S1#B02#1#456,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1120.JPG,ENO_S1,B02,1,451,2018-12-01,05:08:30,31877975,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.89,0.5,19,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1120.JPG,"[0.472, 0.522, 0.25, 0.227]",0.978,leopard
8207,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,30276,ENO_S1#E05#1#12,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,"[0.118, 0.325, 0.051, 0.054]",0.947,leopard
9220,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,7441,ENO_S1#C04#1#97,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0205.JPG,ENO_S1,C04,1,91,2018-10-02,16:13:19,31953725,3,3,1,0.25,0.0,1.0,0.38,0.0,0.0,,0.8,0.58,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0205.JPG,"[0.966, 0.328, 0.034, 0.108]",0.975,eland
8315,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,6134,11445,ENO_S1#C05#2#34,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0051.JPG,ENO_S1,C05,2,34,2018-10-28,09:21:18,31955451,10,7,1,0.25,0.0,0.88,0.0,0.0,0.0,,0.8,0.69,38,0.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0051.JPG,"[0.114, 0.332, 0.025, 0.056]",0.965,hartebeest
4528,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,30278,ENO_S1#E05#1#12,3,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0036.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0036.JPG,"[0.118, 0.324, 0.051, 0.05]",0.948,leopard
710,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,30277,ENO_S1#E05#1#12,2,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0035.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0035.JPG,"[0.054, 0.418, 0.041, 0.038]",0.951,leopard
7246,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,23964,ENO_S1#D05#1#1354,1,ENO_S1/D05/D05_R1/ENO_S1_D05_R1_IMAG3372.JPG,ENO_S1,D05,1,1347,2018-12-06,19:13:58,31960757,1,1,1,0.33,0.0,0.67,0.67,0.0,0.0,1.0,0.3,0.94,25,21.0,ENO_S1/D05/D05_R1/ENO_S1_D05_R1_IMAG3372.JPG,"[0.416, 0.544, 0.336, 0.408]",0.967,duiker
2859,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
5363,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,5050,7850,ENO_S1#C04#1#288,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0590.JPG,ENO_S1,C04,1,276,2018-10-15,12:34:31,31953521,11-50,9,4,0.9,1.0,0.9,0.0,0.0,0.2,,1.0,0.0,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0590.JPG,"[0.35, 0.433, 0.013, 0.015]",0.953,eland
7277,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
6802,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
3653,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,5894,10803,ENO_S1#C05#1#970,1,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2282.JPG,ENO_S1,C05,1,961,2018-10-15,18:47:29,31955164,1,1,1,0.17,0.0,0.83,0.0,0.0,0.0,,0.6,0.76,33,11.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2282.JPG,"[0.308, 0.392, 0.104, 0.117]",0.917,eland
2835,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,18942,ENO_S1#D04#1#73,1,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0129.JPG,ENO_S1,D04,1,68,2018-10-08,15:20:16,31959766,2,2,1,0.2,0.0,0.4,0.8,0.0,0.0,,0.5,0.75,34,3.0,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0129.JPG,"[0.753, 0.215, 0.009, 0.014]",0.947,ostrich
9103,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
3870,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,3554,ENO_S1#B05#1#133,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0297.JPG,ENO_S1,B05,1,131,2018-10-11,18:41:16,31951624,1,1,1,0.22,0.0,0.78,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0297.JPG,"[0.984, 0.41, 0.016, 0.076]",0.921,leopard
3666,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,9375,30279,ENO_S1#E05#1#13,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0037.JPG,ENO_S1,E05,1,13,2018-10-28,10:57:30,32004093,2,2,1,0.11,0.0,1.0,0.0,0.0,0.67,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0037.JPG,"[0.318, 0.239, 0.682, 0.727]",0.976,leopard
2921,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,7438,ENO_S1#C04#1#96,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0202.JPG,ENO_S1,C04,1,90,2018-10-02,16:12:19,31953724,3,2,2,0.38,0.0,1.0,0.0,0.0,0.0,,0.8,0.58,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0202.JPG,"[0.768, 0.379, 0.022, 0.023]",0.962,eland
4541,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,5071,7871,ENO_S1#C04#1#295,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0611.JPG,ENO_S1,C04,1,283,2018-10-15,13:14:54,31953529,11-50,11-50,11-50,0.88,1.0,0.75,0.38,0.5,1.0,,0.8,0.58,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0611.JPG,"[0.642, 0.424, 0.029, 0.025]",0.949,eland
7075,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,7724,14727,ENO_S1#D01#1#1445,1,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1458.JPG,ENO_S1,D01,1,1445,2018-09-23,04:29:52,31956406,1,1,1,0.56,0.0,0.56,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1458.JPG,"[0.883, 0.525, 0.116, 0.17]",0.962,leopard
8241,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
4309,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,6393,11779,ENO_S1#C05#2#164,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0377.JPG,ENO_S1,C05,2,162,2018-11-03,09:48:59,31955262,5,5,3,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0377.JPG,"[0.439, 0.392, 0.008, 0.01]",0.935,wildebeest
7238,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
1139,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,8029,ENO_S1#C04#2#10,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0022.JPG,ENO_S1,C04,2,10,2018-10-28,11:24:53,31953729,1,1,1,0.67,0.0,0.0,0.33,0.0,0.0,,0.3,0.92,38,0.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0022.JPG,"[0.848, 0.26, 0.009, 0.013]",0.785,hartebeest
7588,964,964,964,964,964,964,964,964,964,964,964,964,964,964,964,964,1060,ENO_S1#B02#1#304,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0763.JPG,ENO_S1,B02,1,301,2018-11-17,15:48:36,31877653,11-50,11-50,11-50,0.8,0.0,0.4,0.0,0.0,0.0,,0.5,0.78,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0763.JPG,"[0.408, 0.258, 0.01, 0.012]",0.184,birdother
7836,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,4542,ENO_S1#B05#2#271,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0697.JPG,ENO_S1,B05,2,268,2018-11-24,04:30:49,31952034,1,1,1,0.17,0.0,0.83,0.17,0.0,0.0,,1.0,0.0,15,14.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0697.JPG,"[0.931, 0.465, 0.069, 0.113]",0.847,porcupine
5551,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,2649,ENO_S1#B03#1#393,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1075.JPG,ENO_S1,B03,1,393,2018-11-17,13:02:20,31878765,1,1,1,0.14,0.0,0.86,0.0,0.0,0.14,0.0,0.7,0.68,25,21.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1075.JPG,"[0.419, 0.424, 0.307, 0.542]",0.977,duiker
5629,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,5641,ENO_S1#B06#2#57,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0095.JPG,ENO_S1,B06,2,56,2018-10-27,01:32:45,31953030,1,1,1,0.8,0.0,0.2,0.0,0.0,0.0,,0.56,0.81,5,5.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0095.JPG,"[0.315, 0.432, 0.045, 0.041]",0.681,jackal
2458,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,5199,8047,ENO_S1#C04#2#17,1,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0037.JPG,ENO_S1,C04,2,17,2018-10-30,05:41:35,31953805,1,1,1,0.62,0.0,0.5,0.0,0.0,0.0,,0.89,0.58,9,32.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0037.JPG,"[0, 0.425, 0.056, 0.08]",0.739,hyena
6589,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,9208,23964,ENO_S1#D05#1#1354,1,ENO_S1/D05/D05_R1/ENO_S1_D05_R1_IMAG3372.JPG,ENO_S1,D05,1,1347,2018-12-06,19:13:58,31960757,1,1,1,0.33,0.0,0.67,0.67,0.0,0.0,1.0,0.3,0.94,25,21.0,ENO_S1/D05/D05_R1/ENO_S1_D05_R1_IMAG3372.JPG,"[0.416, 0.544, 0.336, 0.408]",0.967,duiker
2275,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,960,ENO_S1#B02#1#271,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0690.JPG,ENO_S1,B02,1,268,2018-11-16,13:37:45,31877566,11-50,11-50,4,0.78,0.0,0.33,0.33,0.0,0.0,,0.9,0.84,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0690.JPG,"[0.755, 0.294, 0.009, 0.008]",0.572,birdother
1570,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,2109,3865,ENO_S1#B05#2#11,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0023.JPG,ENO_S1,B05,2,11,2018-10-28,18:43:04,31951857,1,1,1,0.4,0.0,0.6,0.0,0.0,0.0,,1.0,0.0,38,0.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0023.JPG,"[0.528, 0.256, 0.155, 0.219]",0.972,hartebeest
172,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,6793,ENO_S1#C02#1#66,3,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0176.JPG,ENO_S1,C02,1,65,2018-11-15,07:18:24,31953167,4,1,1,0.11,0.0,1.0,0.22,0.0,0.0,,0.9,0.71,13,2.0,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0176.JPG,"[0.803, 0.252, 0.007, 0.012]",0.942,wildebeest
6337,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,3752,ENO_S1#B05#1#235,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0507.JPG,ENO_S1,B05,1,221,2018-10-22,22:54:06,31951726,1,1,1,0.22,0.0,0.78,0.0,0.0,0.0,,1.0,0.0,15,14.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0507.JPG,"[0.516, 0.41, 0.15, 0.237]",0.945,porcupine
7522,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,8453,ENO_S1#C04#2#216,2,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0433.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0433.JPG,"[0.069, 0.349, 0.009, 0.01]",0.777,fox
39,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,19402,ENO_S1#D04#2#172,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0394.JPG,ENO_S1,D04,2,166,2018-11-05,06:57:23,31959869,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.9,0.75,5,5.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0394.JPG,"[0.307, 0.154, 0.008, 0.007]",0.955,jackal
3720,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,2651,ENO_S1#B03#1#393,3,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1077.JPG,ENO_S1,B03,1,393,2018-11-17,13:02:20,31878765,1,1,1,0.14,0.0,0.86,0.0,0.0,0.14,0.0,0.7,0.68,25,21.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1077.JPG,,0.0,duiker
7731,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,3711,ENO_S1#B05#1#213,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0465.JPG,ENO_S1,B05,1,200,2018-10-19,20:27:22,31951703,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0465.JPG,"[0.804, 0.42, 0.196, 0.157]",0.945,leopard
8636,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,7656,13192,ENO_S1#C05#2#703,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1641.JPG,ENO_S1,C05,2,687,2018-12-02,12:21:17,31955852,2,2,1,1.0,0.0,0.0,0.5,0.0,0.0,,1.0,0.44,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1641.JPG,"[0.252, 0.369, 0.009, 0.007]",0.961,wildebeest
