,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
609,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,2936,KGA_S1#A08#1#3,1,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0007.JPG,KGA_S1,A08,1,3,2018-11-28,04:53:39,33328299,2,1.0,1.0,0.4,0.0,0.6,0.0,0.0,,,,,0.56,0.75,17,,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0007.JPG,"[0.886, 0.347, 0.091, 0.09]",0.804,lion
1784,986,986,986,986,986,986,986,986,986,986,986,986,986,986,986,986,2667,KGA_S1#A06#1#256,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0712.JPG,KGA_S1,A06,1,256,2019-01-08,08:05:59,33328196,2,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0712.JPG,"[0.893, 0.359, 0.031, 0.024]",0.959,hartebeest
1950,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,2936,KGA_S1#A08#1#3,1,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0007.JPG,KGA_S1,A08,1,3,2018-11-28,04:53:39,33328299,2,1.0,1.0,0.4,0.0,0.6,0.0,0.0,,,,,0.56,0.75,17,,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0007.JPG,"[0.886, 0.347, 0.091, 0.09]",0.804,lion
1196,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,3945,KGA_S1#B01#1#35,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,KGA_S1,B01,1,35,2018-12-30,21:42:52,33328768,1,1.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,"[0.07, 0.141, 0.535, 0.652]",0.901,porcupine
2333,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,3109,KGA_S1#A08#1#62,1,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0180.JPG,KGA_S1,A08,1,62,2018-12-15,05:05:22,33328374,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.56,0.83,9,32.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0180.JPG,"[0.598, 0.408, 0.122, 0.064]",0.504,hyena
493,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,913,KGA_S1#A01#1#337,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0921.JPG,KGA_S1,A01,1,337,2018-12-09,13:26:19,33327459,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0921.JPG,"[0.753, 0.254, 0.03, 0.035]",0.029,birdother
236,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,3542,KGA_S1#A09#1#73,1,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0203.JPG,KGA_S1,A09,1,73,2019-01-11,07:08:55,33328576,4,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,,,,1.0,0.0,38,0.0,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0203.JPG,"[0.528, 0.543, 0.027, 0.043]",0.963,hartebeest
551,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,3895,KGA_S1#B01#1#12,2,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0017.JPG,KGA_S1,B01,1,12,2018-12-10,10:49:54,33328745,3,1.0,1.0,0.38,0.08,0.69,0.08,0.0,0.0,,,,0.81,0.68,6,10.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0017.JPG,"[0.618, 0.754, 0.02, 0.046]",0.105,birdother
520,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,268,KGA_S1#A01#1#107,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0274.JPG,KGA_S1,A01,1,107,2018-11-04,11:52:32,33327048,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0274.JPG,"[0.309, 0.001, 0.39, 0.781]",0.975,ostrich
1468,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,4267,KGA_S1#B02#1#100,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,KGA_S1,B02,1,100,2018-12-20,04:19:10,33329137,1,1.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,"[0.583, 0.418, 0.19, 0.255]",0.947,porcupine
720,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,3596,KGA_S1#A11#1#2,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0004.JPG,KGA_S1,A11,1,2,2018-11-27,21:54:56,33328598,1,1.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,,,,0.71,0.62,9,32.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0004.JPG,"[0, 0.39, 0.081, 0.179]",0.818,hyena
2154,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,2028,KGA_S1#A06#1#31,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0083.JPG,KGA_S1,A06,1,31,2018-12-01,07:00:34,33327972,7,6.0,4.0,0.5,0.0,0.2,1.0,0.0,0.0,,,,1.0,0.0,13,2.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0083.JPG,"[0.356, 0.308, 0.012, 0.03]",0.946,wildebeest
2093,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,4417,KGA_S1#B02#1#155,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0441.JPG,KGA_S1,B02,1,155,2019-01-06,01:38:38,33329214,1,1.0,1.0,0.2,0.0,0.3,0.7,0.0,0.0,,,,0.91,0.44,9,32.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0441.JPG,"[0.031, 0.478, 0.051, 0.041]",0.772,hyena
58,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1178,KGA_S1#A04#1#25,2,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0066.JPG,KGA_S1,A04,1,25,2018-12-09,09:26:53,33327608,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.69,0.9,6,10.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0066.JPG,"[0.99, 0.544, 0.01, 0.063]",0.018,birdother
631,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,3596,KGA_S1#A11#1#2,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0004.JPG,KGA_S1,A11,1,2,2018-11-27,21:54:56,33328598,1,1.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,,,,0.71,0.62,9,32.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0004.JPG,"[0, 0.39, 0.081, 0.179]",0.818,hyena
1452,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,384,KGA_S1#A01#1#149,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0390.JPG,KGA_S1,A01,1,149,2018-11-08,11:19:40,33327099,1,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0390.JPG,"[0.363, 0.79, 0.038, 0.02]",0.893,birdother
592,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,4432,KGA_S1#B02#1#162,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,"[0.198, 0.347, 0.013, 0.018]",0.931,cheetah
2327,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,334,KGA_S1#A01#1#130,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0340.JPG,KGA_S1,A01,1,130,2018-11-04,19:40:45,33327071,2,2.0,2.0,0.44,0.0,0.44,0.56,0.0,0.11,,,,1.0,0.0,33,11.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0340.JPG,"[0.588, 0.207, 0.176, 0.264]",0.965,eland
939,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,838,2233,KGA_S1#A06#1#96,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0276.JPG,KGA_S1,A06,1,96,2018-12-08,18:07:38,33328037,1,1.0,1.0,0.1,0.0,0.1,0.9,0.0,0.0,,,,0.91,0.44,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0276.JPG,"[0, 0.005, 0.125, 0.655]",0.916,eland
2201,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,2430,KGA_S1#A06#1#175,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0475.JPG,KGA_S1,A06,1,175,2018-12-25,21:47:59,33328114,1,1.0,1.0,0.77,0.0,0.23,0.0,0.0,0.0,,,,0.81,0.7,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0475.JPG,"[0.965, 0.399, 0.035, 0.271]",0.824,hartebeest
904,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,4545,KGA_S1#B04#1#14,3,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0042.JPG,KGA_S1,B04,1,14,2018-12-02,08:54:03,33329342,2,1.0,1.0,0.67,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.5,0.75,25,21.0,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0042.JPG,"[0, 0.0, 1.0, 0.97]",0.955,duiker
2198,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,4248,KGA_S1#B02#1#93,3,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0271.JPG,KGA_S1,B02,1,93,2018-12-16,08:29:21,33329127,2,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27,,,,0.92,0.41,5,5.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0271.JPG,"[0.609, 0.444, 0.053, 0.036]",0.293,jackal
2271,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,9434,KGA_S1#B07#1#18,3,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0048.JPG,KGA_S1,B07,1,18,2018-12-07,10:41:50,33332986,2,2.0,1.0,0.1,0.0,0.9,0.1,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0048.JPG,"[0.66, 0.65, 0.122, 0.083]",0.892,birdother
1777,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,1779,KGA_S1#A05#1#141,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0391.JPG,KGA_S1,A05,1,141,2018-12-22,02:03:56,33327885,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.77,0.63,9,32.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0391.JPG,"[0.657, 0.419, 0.144, 0.156]",0.909,hyena
1259,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,3945,KGA_S1#B01#1#35,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,KGA_S1,B01,1,35,2018-12-30,21:42:52,33328768,1,1.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,"[0.07, 0.141, 0.535, 0.652]",0.901,porcupine
1700,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,3812,KGA_S1#A11#1#76,3,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0220.JPG,KGA_S1,A11,1,76,2018-12-09,05:48:59,33328687,1,1.0,1.0,0.2,0.0,0.9,0.0,0.0,0.0,,,,0.77,0.78,19,,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0220.JPG,,0.0,leopard
706,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,323,KGA_S1#A01#1#125,3,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0329.JPG,KGA_S1,A01,1,125,2018-11-04,13:05:12,33327066,2,2.0,1.0,0.8,0.0,0.2,0.0,0.1,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0329.JPG,"[0.897, 0.29, 0.051, 0.068]",0.954,ostrich
1022,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,4418,KGA_S1#B02#1#156,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0442.JPG,KGA_S1,B02,1,156,2019-01-06,02:21:12,33329215,1,1.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,,,,0.67,0.92,20,20.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0442.JPG,"[0.395, 0.576, 0.135, 0.153]",0.958,fox
745,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,3971,KGA_S1#B01#1#45,3,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0093.JPG,KGA_S1,B01,1,45,2019-01-08,11:04:40,33328778,3,2.0,1.0,0.2,0.1,1.0,0.0,0.1,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0093.JPG,"[0.381, 0.569, 0.033, 0.033]",0.896,birdother
2005,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,4033,KGA_S1#B02#1#19,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0055.JPG,KGA_S1,B02,1,19,2018-11-30,04:49:11,33328800,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11,,,,0.6,0.97,20,20.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0055.JPG,"[0.38, 0.572, 0.163, 0.124]",0.942,fox
1263,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,3566,KGA_S1#A10#1#6,1,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0016.JPG,KGA_S1,A10,1,6,2018-12-02,01:46:20,33328584,1,1.0,1.0,0.45,0.0,0.55,0.0,0.0,0.0,,,,0.52,0.81,9,32.0,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0016.JPG,"[0.868, 0.536, 0.132, 0.182]",0.906,hyena
513,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,3578,KGA_S1#A10#1#14,1,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0030.JPG,KGA_S1,A10,1,14,2018-12-25,05:32:18,33328590,1,1.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,1.0,1.0,,0.71,0.69,25,21.0,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0030.JPG,"[0.462, 0.058, 0.537, 0.908]",0.95,duiker
81,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,2780,KGA_S1#A07#1#15,1,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0033.JPG,KGA_S1,A07,1,15,2018-12-06,19:50:45,33328239,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.67,0.67,20,20.0,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0033.JPG,"[0.602, 0.575, 0.344, 0.273]",0.784,fox
2100,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,9571,KGA_S1#B07#1#71,2,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0188.JPG,KGA_S1,B07,1,71,2019-01-05,12:09:49,33333036,1,1.0,1.0,0.0,0.09,0.91,0.0,0.09,0.0,,,,1.0,0.41,6,10.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0188.JPG,"[0.925, 0.49, 0.075, 0.065]",0.063,birdother
914,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,3862,KGA_S1#A11#1#98,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,KGA_S1,A11,1,98,2019-01-05,21:05:34,33328719,1,1.0,1.0,0.2,0.0,0.8,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,"[0.91, 0.352, 0.09, 0.364]",0.638,porcupine
2179,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,3862,KGA_S1#A11#1#98,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,KGA_S1,A11,1,98,2019-01-05,21:05:34,33328719,1,1.0,1.0,0.2,0.0,0.8,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,"[0.91, 0.352, 0.09, 0.364]",0.638,porcupine
1613,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,1583,KGA_S1#A05#1#68,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0192.JPG,KGA_S1,A05,1,68,2018-12-05,20:44:38,33327815,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.85,0.49,5,5.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0192.JPG,"[0.234, 0.359, 0.121, 0.23]",0.945,jackal
150,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,1880,KGA_S1#A05#1#176,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0492.JPG,KGA_S1,A05,1,176,2019-01-08,03:41:56,33327920,1,1.0,1.0,0.09,0.0,0.73,0.64,0.0,0.0,,,,1.0,0.0,9,32.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0492.JPG,"[0.526, 0.356, 0.134, 0.17]",0.916,hyena
774,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,326,KGA_S1#A01#1#126,3,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0332.JPG,KGA_S1,A01,1,126,2018-11-04,13:18:30,33327067,4,4.0,3.0,1.0,0.1,0.3,0.0,0.2,1.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0332.JPG,"[0.88, 0.596, 0.12, 0.358]",0.887,ostrich
329,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,1379,3907,KGA_S1#B01#1#18,2,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0029.JPG,KGA_S1,B01,1,18,2018-12-12,08:44:32,33328751,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.82,0.68,5,5.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0029.JPG,"[0.0, 0.011, 0.207, 0.959]",0.869,jackal
6,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
943,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
1412,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,2936,KGA_S1#A08#1#3,1,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0007.JPG,KGA_S1,A08,1,3,2018-11-28,04:53:39,33328299,2,1.0,1.0,0.4,0.0,0.6,0.0,0.0,,,,,0.56,0.75,17,,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0007.JPG,"[0.886, 0.347, 0.091, 0.09]",0.804,lion
1839,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,2034,KGA_S1#A06#1#33,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0089.JPG,KGA_S1,A06,1,33,2018-12-01,07:03:18,33327974,9,5.0,3.0,0.12,0.0,1.0,0.06,0.0,0.06,,,,1.0,0.87,13,2.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0089.JPG,"[0, 0.349, 0.011, 0.069]",0.926,wildebeest
909,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,1683,9515,KGA_S1#B07#1#49,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0131.JPG,KGA_S1,B07,1,49,2018-12-27,02:52:47,33333015,1,1.0,1.0,0.29,0.0,0.71,0.0,0.0,0.0,,,,0.35,0.83,5,5.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0131.JPG,"[0, 0.359, 0.236, 0.441]",0.917,jackal
468,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
181,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,2236,KGA_S1#A06#1#97,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0279.JPG,KGA_S1,A06,1,97,2018-12-08,18:08:53,33328038,1,1.0,1.0,0.08,0.0,0.42,0.92,0.0,0.0,,,,0.63,0.7,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0279.JPG,"[0.602, 0.302, 0.008, 0.025]",0.918,eland
164,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,1681,KGA_S1#A05#1#105,2,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0292.JPG,KGA_S1,A05,1,105,2018-12-12,06:56:52,33327850,8,7.0,6.0,0.4,0.0,0.73,1.0,0.0,0.0,,,,0.75,0.81,33,11.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0292.JPG,"[0.02, 0.383, 0.029, 0.022]",0.939,eland
451,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,4432,KGA_S1#B02#1#162,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,"[0.198, 0.347, 0.013, 0.018]",0.931,cheetah
490,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,3862,KGA_S1#A11#1#98,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,KGA_S1,A11,1,98,2019-01-05,21:05:34,33328719,1,1.0,1.0,0.2,0.0,0.8,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,"[0.91, 0.352, 0.09, 0.364]",0.638,porcupine
1237,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,318,KGA_S1#A01#1#124,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0324.JPG,KGA_S1,A01,1,124,2018-11-04,13:03:53,33327065,4,4.0,1.0,0.2,0.0,0.9,0.0,0.0,1.0,,,,0.91,0.44,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0324.JPG,"[0, 0, 0.269, 0.438]",0.971,ostrich
1501,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,3596,KGA_S1#A11#1#2,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0004.JPG,KGA_S1,A11,1,2,2018-11-27,21:54:56,33328598,1,1.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,,,,0.71,0.62,9,32.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0004.JPG,"[0, 0.39, 0.081, 0.179]",0.818,hyena
1111,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,2430,KGA_S1#A06#1#175,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0475.JPG,KGA_S1,A06,1,175,2018-12-25,21:47:59,33328114,1,1.0,1.0,0.77,0.0,0.23,0.0,0.0,0.0,,,,0.81,0.7,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0475.JPG,"[0.965, 0.399, 0.035, 0.271]",0.824,hartebeest
