,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
554,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
581,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,321,KGA_S1#A01#1#125,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0327.JPG,KGA_S1,A01,1,125,2018-11-04,13:05:12,33327066,2,2.0,1.0,0.8,0.0,0.2,0.0,0.1,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0327.JPG,"[0.48, 0.212, 0.52, 0.757]",0.95,ostrich
297,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,67,KGA_S1#A01#1#36,3,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0072.JPG,KGA_S1,A01,1,36,2018-10-28,11:46:22,33326978,3,3.0,1.0,0.5,0.0,1.0,0.1,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0072.JPG,"[0.655, 0.906, 0.047, 0.061]",0.698,birdother
1336,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,2035,KGA_S1#A06#1#33,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0090.JPG,KGA_S1,A06,1,33,2018-12-01,07:03:18,33327974,9,5.0,3.0,0.12,0.0,1.0,0.06,0.0,0.06,,,,1.0,0.87,13,2.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0090.JPG,"[0.296, 0.264, 0.016, 0.03]",0.917,wildebeest
1307,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,10122,KGA_S1#B09#1#132,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0386.JPG,KGA_S1,B09,1,132,2018-12-31,11:01:28,33333226,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,49,31.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0386.JPG,,0.0,secretarybird
239,983,983,983,983,983,983,983,983,983,983,983,983,983,983,983,983,2664,KGA_S1#A06#1#255,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0709.JPG,KGA_S1,A06,1,255,2019-01-08,08:04:04,33328195,2,2.0,1.0,0.7,0.0,0.8,0.0,0.0,0.0,,,,0.83,0.65,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0709.JPG,"[0, 0.286, 0.028, 0.051]",0.959,hartebeest
99,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,2265,KGA_S1#A06#1#110,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0309.JPG,KGA_S1,A06,1,110,2018-12-11,05:39:42,33328050,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,0.93,25,21.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0309.JPG,"[0.296, 0.276, 0.012, 0.02]",0.025,duiker
891,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,1361,3861,KGA_S1#A11#1#97,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0269.JPG,KGA_S1,A11,1,97,2019-01-03,02:58:17,33328717,1,1.0,1.0,1.0,0.0,0.0,0.0,0.09,0.0,,,,0.85,0.49,9,32.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0269.JPG,"[0.82, 0.274, 0.18, 0.543]",0.866,hyena
1805,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,1779,KGA_S1#A05#1#141,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0391.JPG,KGA_S1,A05,1,141,2018-12-22,02:03:56,33327885,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.77,0.63,9,32.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0391.JPG,"[0.657, 0.419, 0.144, 0.156]",0.909,hyena
1001,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,9733,KGA_S1#B08#1#44,1,KGA_S1/B08/B08_R1/KGA_S1_B08_R1_IMAG0112.JPG,KGA_S1,B08,1,44,2019-01-12,23:06:32,33333093,1,1.0,1.0,0.3,0.0,0.6,0.0,0.1,0.0,,,,0.83,0.52,0,9.0,KGA_S1/B08/B08_R1/KGA_S1_B08_R1_IMAG0112.JPG,"[0.405, 0.383, 0.226, 0.444]",0.926,african-small-wildcat
2083,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1683,KGA_S1#A05#1#106,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0294.JPG,KGA_S1,A05,1,106,2018-12-12,06:59:26,33327851,11-50,9.0,8.0,0.5,0.1,1.0,0.3,0.1,0.1,,,,0.91,0.44,33,11.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0294.JPG,"[0.692, 0.373, 0.026, 0.038]",0.927,eland
185,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,10126,KGA_S1#B09#1#133,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0390.JPG,KGA_S1,B09,1,133,2018-12-31,11:49:44,33333227,2,2.0,2.0,0.8,0.0,0.7,0.0,0.1,0.0,,,,1.0,0.0,49,31.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0390.JPG,"[0.752, 0.285, 0.072, 0.306]",0.958,secretarybird
1258,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,702,KGA_S1#A01#1#260,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0708.JPG,KGA_S1,A01,1,260,2018-11-25,12:14:24,33327289,4,3.0,1.0,0.33,0.17,0.92,0.0,0.0,0.0,,,,0.92,0.59,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0708.JPG,"[0.553, 0, 0.02, 0.04]",0.936,birdother
1993,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,548,KGA_S1#A01#1#206,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0554.JPG,KGA_S1,A01,1,206,2018-11-17,06:55:53,33327201,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0554.JPG,"[0.631, 0.201, 0.201, 0.318]",0.968,gemsbok
1525,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,3851,KGA_S1#A11#1#93,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0259.JPG,KGA_S1,A11,1,93,2018-12-23,22:22:35,33328712,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.71,0.86,9,32.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0259.JPG,"[0.563, 0.329, 0.437, 0.454]",0.977,hyena
1610,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1117,KGA_S1#A04#1#3,1,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0005.JPG,KGA_S1,A04,1,3,2018-11-28,05:08:37,33327576,1,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0005.JPG,"[0.968, 0.51, 0.032, 0.452]",0.691,gemsbok
511,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,8171,KGA_S1#B06#1#907,1,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG2709.JPG,KGA_S1,B06,1,907,2018-12-23,04:22:07,33332560,1,1.0,1.0,0.11,0.0,0.89,0.0,0.0,0.0,,,,0.53,0.77,0,9.0,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG2709.JPG,"[0.73, 0.318, 0.26, 0.246]",0.847,african-small-wildcat
1486,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,2767,KGA_S1#A07#1#8,1,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0020.JPG,KGA_S1,A07,1,8,2018-12-03,18:50:24,33328232,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,50,,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0020.JPG,"[0.34, 0.404, 0.19, 0.135]",0.942,badger
2225,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,3850,KGA_S1#A11#1#92,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0258.JPG,KGA_S1,A11,1,92,2018-12-21,20:50:14,33328710,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.5,1.0,25,21.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0258.JPG,"[0.109, 0.421, 0.16, 0.148]",0.957,duiker
1475,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1098,KGA_S1#A03#1#8,1,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0020.JPG,KGA_S1,A03,1,8,2018-12-08,13:09:30,33327558,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.77,0.63,25,21.0,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0020.JPG,"[0.001, 0.636, 0.653, 0.332]",0.881,duiker
2117,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,2265,KGA_S1#A06#1#110,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0309.JPG,KGA_S1,A06,1,110,2018-12-11,05:39:42,33328050,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,0.93,25,21.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0309.JPG,"[0.296, 0.276, 0.012, 0.02]",0.025,duiker
1694,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,3882,KGA_S1#B01#1#2,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0004.JPG,KGA_S1,B01,1,2,2018-12-01,05:04:10,33328730,1,1.0,1.0,0.83,0.0,0.17,0.0,0.0,0.0,1.0,,,0.8,0.57,18,18.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0004.JPG,"[0.322, 0.463, 0.136, 0.093]",0.735,steenbok
949,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,3945,KGA_S1#B01#1#35,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,KGA_S1,B01,1,35,2018-12-30,21:42:52,33328768,1,1.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,"[0.07, 0.141, 0.535, 0.652]",0.901,porcupine
2355,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,1688,9529,KGA_S1#B07#1#56,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0146.JPG,KGA_S1,B07,1,56,2018-12-31,04:19:59,33333021,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,0.93,20,20.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0146.JPG,"[0.459, 0.28, 0.175, 0.388]",0.184,fox
2158,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,2200,KGA_S1#A06#1#86,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0246.JPG,KGA_S1,A06,1,86,2018-12-06,05:39:18,33328027,4,2.0,2.0,0.17,0.0,0.92,0.67,0.0,0.0,,,,0.8,1.0,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0246.JPG,"[0.98, 0.287, 0.02, 0.143]",0.898,eland
23,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,3812,KGA_S1#A11#1#76,3,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0220.JPG,KGA_S1,A11,1,76,2018-12-09,05:48:59,33328687,1,1.0,1.0,0.2,0.0,0.9,0.0,0.0,0.0,,,,0.77,0.78,19,,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0220.JPG,,0.0,leopard
2270,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,3862,KGA_S1#A11#1#98,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,KGA_S1,A11,1,98,2019-01-05,21:05:34,33328719,1,1.0,1.0,0.2,0.0,0.8,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0270.JPG,"[0.91, 0.352, 0.09, 0.364]",0.638,porcupine
1025,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,9448,KGA_S1#B07#1#23,2,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0062.JPG,KGA_S1,B07,1,23,2018-12-09,07:50:13,33332991,1,1.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,,,,1.0,0.0,27,29.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0062.JPG,"[0.162, 0.379, 0.092, 0.248]",0.954,birdofprey
2228,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,3926,KGA_S1#B01#1#26,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0048.JPG,KGA_S1,B01,1,26,2018-12-20,20:34:46,33328759,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.33,0.91,0,9.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0048.JPG,"[0.418, 0.5, 0.186, 0.232]",0.835,african-small-wildcat
2263,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,9449,KGA_S1#B07#1#23,3,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0063.JPG,KGA_S1,B07,1,23,2018-12-09,07:50:13,33332991,1,1.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,,,,1.0,0.0,27,29.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0063.JPG,"[0.112, 0.364, 0.174, 0.244]",0.966,birdofprey
1523,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
1770,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,3963,KGA_S1#B01#1#42,2,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0085.JPG,KGA_S1,B01,1,42,2019-01-06,11:51:16,33328775,4,1.0,1.0,0.3,0.0,0.9,0.0,0.0,0.0,,,,0.91,0.44,6,10.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0085.JPG,"[0.986, 0.486, 0.014, 0.133]",0.126,birdother
1912,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,2768,KGA_S1#A07#1#8,2,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0021.JPG,KGA_S1,A07,1,8,2018-12-03,18:50:24,33328232,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,50,,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0021.JPG,"[0.702, 0.356, 0.126, 0.1]",0.922,badger
1104,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,9447,KGA_S1#B07#1#23,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0061.JPG,KGA_S1,B07,1,23,2018-12-09,07:50:13,33332991,1,1.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,,,,1.0,0.0,27,29.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0061.JPG,"[0.268, 0.337, 0.144, 0.31]",0.952,birdofprey
311,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
351,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,2822,KGA_S1#A07#1#33,1,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0075.JPG,KGA_S1,A07,1,33,2018-12-15,00:16:20,33328257,1,1.0,1.0,0.45,0.0,0.55,0.0,0.0,0.0,,,,0.61,0.69,20,20.0,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0075.JPG,"[0.178, 0.484, 0.108, 0.221]",0.965,fox
306,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,3945,KGA_S1#B01#1#35,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,KGA_S1,B01,1,35,2018-12-30,21:42:52,33328768,1,1.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,"[0.07, 0.141, 0.535, 0.652]",0.901,porcupine
993,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,2768,KGA_S1#A07#1#8,2,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0021.JPG,KGA_S1,A07,1,8,2018-12-03,18:50:24,33328232,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,50,,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0021.JPG,"[0.702, 0.356, 0.126, 0.1]",0.922,badger
643,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
744,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,2254,KGA_S1#A06#1#104,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0297.JPG,KGA_S1,A06,1,104,2018-12-10,12:32:35,33328045,1,1.0,1.0,0.36,0.0,0.64,0.0,0.0,0.0,,,,0.69,0.64,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0297.JPG,,0.0,hartebeest
1359,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,1324,3811,KGA_S1#A11#1#76,2,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0219.JPG,KGA_S1,A11,1,76,2018-12-09,05:48:59,33328687,1,1.0,1.0,0.2,0.0,0.9,0.0,0.0,0.0,,,,0.77,0.78,19,,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0219.JPG,,0.0,leopard
888,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,882,KGA_S1#A01#1#326,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0890.JPG,KGA_S1,A01,1,326,2018-12-09,04:08:58,33327441,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,50,,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0890.JPG,"[0.383, 0.45, 0.17, 0.206]",0.964,badger
859,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,3566,KGA_S1#A10#1#6,1,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0016.JPG,KGA_S1,A10,1,6,2018-12-02,01:46:20,33328584,1,1.0,1.0,0.45,0.0,0.55,0.0,0.0,0.0,,,,0.52,0.81,9,32.0,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0016.JPG,"[0.868, 0.536, 0.132, 0.182]",0.906,hyena
2190,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,2767,KGA_S1#A07#1#8,1,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0020.JPG,KGA_S1,A07,1,8,2018-12-03,18:50:24,33328232,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,50,,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0020.JPG,"[0.34, 0.404, 0.19, 0.135]",0.942,badger
807,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1152,KGA_S1#A04#1#16,3,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0040.JPG,KGA_S1,A04,1,16,2018-12-05,14:35:54,33327595,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,,,,0.83,0.65,27,29.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0040.JPG,,0.0,birdofprey
1872,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1107,KGA_S1#A03#1#11,1,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0029.JPG,KGA_S1,A03,1,11,2019-01-06,01:55:08,33327563,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.67,0.65,27,29.0,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0029.JPG,"[0.876, 0.653, 0.124, 0.17]",0.921,birdofprey
1269,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,1150,KGA_S1#A04#1#16,1,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0038.JPG,KGA_S1,A04,1,16,2018-12-05,14:35:54,33327595,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,,,,0.83,0.65,27,29.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0038.JPG,"[0.778, 0.711, 0.022, 0.036]",0.855,birdofprey
1064,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,3911,KGA_S1#B01#1#19,3,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0033.JPG,KGA_S1,B01,1,19,2018-12-12,08:45:47,33328752,1,1.0,1.0,0.77,0.0,0.31,0.0,0.0,0.0,,,,0.87,0.44,5,5.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0033.JPG,"[0.917, 0.436, 0.083, 0.423]",0.908,jackal
13,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,3827,KGA_S1#A11#1#83,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0235.JPG,KGA_S1,A11,1,83,2018-12-17,04:10:09,33328697,1,1.0,1.0,0.18,0.0,1.0,0.0,0.0,0.0,,,,0.55,0.91,20,20.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0235.JPG,"[0.337, 0.577, 0.212, 0.148]",0.971,fox
1349,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,10113,KGA_S1#B09#1#129,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0377.JPG,KGA_S1,B09,1,129,2018-12-31,10:43:13,33333223,1,1.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,,,,1.0,0.0,45,25.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0377.JPG,"[0.554, 0.562, 0.086, 0.041]",0.046,bustard
514,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,9463,KGA_S1#B07#1#28,2,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0077.JPG,KGA_S1,B07,1,28,2018-12-10,11:06:09,33332996,1,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0077.JPG,"[0.452, 0.624, 0.039, 0.123]",0.926,birdother
409,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,854,2264,KGA_S1#A06#1#110,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0308.JPG,KGA_S1,A06,1,110,2018-12-11,05:39:42,33328050,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,0.93,25,21.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0308.JPG,"[0.296, 0.271, 0.011, 0.025]",0.016,duiker
670,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
