,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,9576,KGA_S1#B07#1#73,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0193.JPG,KGA_S1,B07,1,73,2019-01-05,13:34:34,33333038,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,6,10.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0193.JPG,,0.0,birdother
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,743,KGA_S1#A01#1#274,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0749.JPG,KGA_S1,A01,1,274,2018-11-28,17:37:21,33327311,1,1.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.87,42,16.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0749.JPG,"[0.003, 0.574, 0.078, 0.083]",0.965,gemsbok
1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,1815,9813,KGA_S1#B09#1#27,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0077.JPG,KGA_S1,B09,1,27,2018-12-03,11:13:25,33333121,1,1.0,1.0,0.91,0.0,0.09,0.09,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0077.JPG,"[0.355, 0, 0.282, 0.637]",0.956,gemsbok
588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,1408,KGA_S1#A05#1#6,2,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0017.JPG,KGA_S1,A05,1,6,2018-11-27,19:09:11,33327732,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0017.JPG,"[0.0, 0.319, 0.03, 0.091]",0.89,gemsbok
2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,2037,10052,KGA_S1#B09#1#108,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0316.JPG,KGA_S1,B09,1,108,2018-12-23,12:21:22,33333202,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0316.JPG,"[0.916, 0, 0.084, 0.576]",0.87,gemsbok
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,10210,KGA_S1#B09#1#152,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0447.JPG,KGA_S1,B09,1,152,2019-01-01,18:42:31,33333246,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0447.JPG,"[0.301, 0.426, 0.02, 0.035]",0.85,gemsbok
859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,2306,KGA_S1#A06#1#125,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0350.JPG,KGA_S1,A06,1,125,2018-12-14,06:33:20,33328065,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18,,,,0.92,0.41,4,8.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0350.JPG,"[0, 0.166, 0.006, 0.064]",0.968,kudu
1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,3207,KGA_S1#A08#1#97,3,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0279.JPG,KGA_S1,A08,1,97,2018-12-23,12:21:43,33328420,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.69,0.9,42,16.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0279.JPG,"[0.821, 0, 0.179, 0.964]",0.963,gemsbok
1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,9991,KGA_S1#B09#1#87,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0255.JPG,KGA_S1,B09,1,87,2018-12-16,12:23:51,33333181,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0255.JPG,"[0.374, 0.042, 0.409, 0.645]",0.957,gemsbok
907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,2471,KGA_S1#A06#1#191,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0516.JPG,KGA_S1,A06,1,191,2019-01-01,07:55:58,33328130,2,2.0,2.0,0.2,0.0,0.0,1.0,0.0,0.3,,,,1.0,0.0,42,16.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0516.JPG,"[0, 0.094, 0.132, 0.598]",0.973,gemsbok
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1138,KGA_S1#A04#1#12,1,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0026.JPG,KGA_S1,A04,1,12,2018-12-04,15:45:21,33327589,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,6,10.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0026.JPG,"[0.888, 0.641, 0.014, 0.015]",0.015,birdother
1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,3473,KGA_S1#A09#1#48,3,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0134.JPG,KGA_S1,A09,1,48,2018-12-30,11:20:41,33328551,1,1.0,1.0,0.9,0.0,0.1,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0134.JPG,"[0.312, 0.439, 0.012, 0.017]",0.824,gemsbok
1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,10001,KGA_S1#B09#1#90,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0265.JPG,KGA_S1,B09,1,90,2018-12-16,12:44:50,33333184,1,1.0,1.0,0.4,0.4,0.4,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0265.JPG,"[0.45, 0.001, 0.342, 0.747]",0.972,gemsbok
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1042,KGA_S1#A02#1#25,1,KGA_S1/A02/A02_R1/KGA_S1_A02_R1_IMAG0065.JPG,KGA_S1,A02,1,25,2019-01-07,08:25:12,33327528,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A02/A02_R1/KGA_S1_A02_R1_IMAG0065.JPG,"[0.828, 0.282, 0.172, 0.55]",0.959,gemsbok
948,948,948,948,948,948,948,948,948,948,948,948,948,948,948,948,948,2524,KGA_S1#A06#1#209,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0569.JPG,KGA_S1,A06,1,209,2019-01-02,07:46:44,33328149,2,2.0,1.0,0.4,0.1,0.8,0.6,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0569.JPG,"[0.396, 0.252, 0.016, 0.012]",0.889,gemsbok
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1314,KGA_S1#A04#1#77,1,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0205.JPG,KGA_S1,A04,1,77,2018-12-25,18:44:43,33327681,1,1.0,1.0,0.2,0.0,0.7,0.8,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0205.JPG,"[0.276, 0.48, 0.419, 0.396]",0.979,gemsbok
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,45,KGA_S1#A01#1#29,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0050.JPG,KGA_S1,A01,1,29,2018-10-28,06:37:00,33326971,4,3.0,3.0,0.4,0.0,0.9,0.3,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0050.JPG,"[0.962, 0.466, 0.038, 0.068]",0.968,gemsbok
2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,2166,10184,KGA_S1#B09#1#147,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0433.JPG,KGA_S1,B09,1,147,2019-01-01,12:52:18,33333241,1,1.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,,,,1.0,0.85,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0433.JPG,"[0.325, 0.385, 0.048, 0.093]",0.94,gemsbok
1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,2760,KGA_S1#A07#1#5,1,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0013.JPG,KGA_S1,A07,1,5,2018-12-02,01:56:03,33328229,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.72,0.85,5,5.0,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0013.JPG,"[0.045, 0.503, 0.132, 0.198]",0.957,jackal
746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,2059,KGA_S1#A06#1#38,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0105.JPG,KGA_S1,A06,1,38,2018-12-01,07:15:33,33327979,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0105.JPG,"[0.821, 0.08, 0.179, 0.614]",0.963,gemsbok
1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,5246,KGA_S1#B05#1#6,1,KGA_S1/B05/B05_R1/KGA_S1_B05_R1_IMAG0016.JPG,KGA_S1,B05,1,6,2018-12-03,06:10:08,33329885,1,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B05/B05_R1/KGA_S1_B05_R1_IMAG0016.JPG,"[0, 0.001, 0.101, 0.489]",0.83,gemsbok
1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,1737,9602,KGA_S1#B07#1#82,3,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0220.JPG,KGA_S1,B07,1,82,2019-01-08,07:40:28,33333046,1,1.0,1.0,0.3,0.0,0.7,0.3,0.0,0.0,,,,1.0,0.0,45,25.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0220.JPG,"[0, 0.007, 0.484, 0.891]",0.967,bustard
1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,1809,9807,KGA_S1#B09#1#25,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0071.JPG,KGA_S1,B09,1,25,2018-12-03,11:07:01,33333119,1,1.0,1.0,0.09,0.73,0.27,0.09,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0071.JPG,"[0.171, 0.092, 0.51, 0.551]",0.968,gemsbok
2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,10354,KGA_S1#B09#1#200,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0591.JPG,KGA_S1,B09,1,200,2019-01-10,12:00:11,33333294,1,1.0,1.0,0.8,0.0,0.1,0.2,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0591.JPG,"[0.4, 0, 0.398, 0.671]",0.969,gemsbok
1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,4470,KGA_S1#B03#1#10,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0028.JPG,KGA_S1,B03,1,10,2018-12-10,21:45:22,33329278,1,1.0,1.0,0.17,0.0,0.83,0.0,0.0,0.0,,,,0.8,0.72,18,18.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0028.JPG,"[0, 0.483, 0.151, 0.277]",0.964,steenbok
2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,10124,KGA_S1#B09#1#132,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0388.JPG,KGA_S1,B09,1,132,2018-12-31,11:01:28,33333226,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,49,31.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0388.JPG,"[0.054, 0.289, 0.236, 0.306]",0.927,secretarybird
1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,3484,KGA_S1#A09#1#52,2,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0145.JPG,KGA_S1,A09,1,52,2018-12-30,11:27:19,33328555,3,1.0,1.0,0.9,0.0,0.2,0.2,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0145.JPG,"[0.0, 0.001, 0.427, 0.163]",0.817,gemsbok
1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,3217,KGA_S1#A08#1#101,1,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0289.JPG,KGA_S1,A08,1,101,2018-12-23,12:29:22,33328424,1,1.0,1.0,0.9,0.0,0.1,0.0,0.0,0.0,,,,0.91,0.44,42,16.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0289.JPG,"[0.471, 0.012, 0.528, 0.925]",0.986,gemsbok
1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,2978,KGA_S1#A08#1#17,3,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0049.JPG,KGA_S1,A08,1,17,2018-12-01,10:39:37,33328313,1,1.0,1.0,0.12,0.0,0.75,0.12,0.0,0.0,,,,0.8,0.72,6,10.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0049.JPG,,0.0,birdother
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,944,KGA_S1#A01#1#347,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0952.JPG,KGA_S1,A01,1,347,2018-12-10,15:02:21,33327474,5,3.0,1.0,0.2,0.0,1.0,0.2,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0952.JPG,"[0.677, 0.829, 0.016, 0.016]",0.862,birdother
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1343,KGA_S1#A04#1#87,2,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0234.JPG,KGA_S1,A04,1,87,2018-12-29,14:54:33,33327695,1,1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.0,,,,0.77,0.63,42,16.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0234.JPG,"[0.879, 0.363, 0.121, 0.569]",0.864,gemsbok
1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,3495,KGA_S1#A09#1#56,1,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0156.JPG,KGA_S1,A09,1,56,2018-12-30,11:31:25,33328559,1,1.0,1.0,0.55,0.18,0.18,0.0,0.09,0.0,,,,0.85,0.49,42,16.0,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0156.JPG,"[0.606, 0.009, 0.394, 0.94]",0.974,gemsbok
680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,1927,KGA_S1#A05#1#193,3,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0539.JPG,KGA_S1,A05,1,193,2019-01-11,11:31:26,33327937,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0539.JPG,"[0.254, 0.378, 0.046, 0.044]",0.843,gemsbok
994,994,994,994,994,994,994,994,994,994,994,994,994,994,994,994,994,2711,KGA_S1#A06#1#272,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0756.JPG,KGA_S1,A06,1,272,2019-01-11,11:54:33,33328212,2,1.0,1.0,0.11,0.0,0.56,0.78,0.0,0.0,,,,0.75,0.66,6,10.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0756.JPG,"[0.027, 0.82, 0.057, 0.054]",0.582,birdother
2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,10267,KGA_S1#B09#1#171,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0504.JPG,KGA_S1,B09,1,171,2019-01-03,11:54:19,33333265,1,1.0,1.0,0.9,0.2,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0504.JPG,"[0.544, 0.001, 0.375, 0.638]",0.977,gemsbok
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,986,KGA_S1#A02#1#3,1,KGA_S1/A02/A02_R1/KGA_S1_A02_R1_IMAG0007.JPG,KGA_S1,A02,1,3,2018-11-29,08:25:47,33327497,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A02/A02_R1/KGA_S1_A02_R1_IMAG0007.JPG,"[0.408, 0.166, 0.294, 0.65]",0.981,gemsbok
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,215,KGA_S1#A01#1#89,3,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0221.JPG,KGA_S1,A01,1,89,2018-11-04,11:29:57,33327030,2,2.0,2.0,0.9,0.0,0.3,0.0,0.1,0.0,,,,0.91,0.44,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0221.JPG,"[0.598, 0.836, 0.064, 0.131]",0.972,ostrich
1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,3135,KGA_S1#A08#1#71,2,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0206.JPG,KGA_S1,A08,1,71,2018-12-20,11:48:36,33328387,2,1.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,6,10.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0206.JPG,,0.0,birdother
1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,9965,KGA_S1#B09#1#78,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0229.JPG,KGA_S1,B09,1,78,2018-12-16,11:58:00,33333172,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0229.JPG,"[0.916, 0, 0.084, 0.572]",0.912,gemsbok
1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,3210,KGA_S1#A08#1#98,3,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0282.JPG,KGA_S1,A08,1,98,2018-12-23,12:25:14,33328421,1,1.0,1.0,0.91,0.0,0.09,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0282.JPG,"[0.655, 0, 0.345, 0.966]",0.972,gemsbok
2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,2142,10160,KGA_S1#B09#1#143,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0421.JPG,KGA_S1,B09,1,143,2019-01-01,12:31:05,33333237,1,1.0,1.0,0.92,0.0,0.15,0.0,0.0,0.0,,,,1.0,0.76,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0421.JPG,"[0, 0.351, 0.03, 0.057]",0.975,gemsbok
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,592,KGA_S1#A01#1#220,3,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0598.JPG,KGA_S1,A01,1,220,2018-11-19,07:38:13,33327224,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,,,,0.83,0.65,45,25.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0598.JPG,"[0.42, 0.278, 0.123, 0.219]",0.954,bustard
1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,4039,KGA_S1#B02#1#22,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0061.JPG,KGA_S1,B02,1,22,2018-12-01,07:30:57,33328803,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.79,0.75,18,18.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0061.JPG,"[0.316, 0.453, 0.158, 0.197]",0.969,steenbok
748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,2061,KGA_S1#A06#1#39,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0107.JPG,KGA_S1,A06,1,39,2018-12-01,07:16:33,33327980,1,1.0,1.0,0.17,0.0,0.75,0.25,0.0,0.0,,,,0.92,0.39,42,16.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0107.JPG,"[0.279, 0.398, 0.034, 0.02]",0.978,gemsbok
792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,2121,KGA_S1#A06#1#59,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0167.JPG,KGA_S1,A06,1,59,2018-12-02,08:10:24,33328000,1,1.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0167.JPG,"[0.563, 0.068, 0.261, 0.682]",0.977,gemsbok
1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,9979,KGA_S1#B09#1#83,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0243.JPG,KGA_S1,B09,1,83,2018-12-16,12:11:32,33333177,1,1.0,1.0,0.0,0.0,0.1,0.9,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0243.JPG,"[0.502, 0.0, 0.433, 0.683]",0.972,gemsbok
567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,1354,KGA_S1#A04#1#91,1,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0245.JPG,KGA_S1,A04,1,91,2019-01-04,22:03:44,33327701,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0245.JPG,"[0.05, 0.291, 0.37, 0.596]",0.969,gemsbok
829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,2215,KGA_S1#A06#1#90,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0258.JPG,KGA_S1,A06,1,90,2018-12-07,04:31:34,33328031,1,1.0,1.0,0.36,0.0,0.0,1.0,0.0,0.0,,,,0.58,0.76,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0258.JPG,"[0.194, 0.316, 0.115, 0.144]",0.899,eland
2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,10227,KGA_S1#B09#1#158,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0464.JPG,KGA_S1,B09,1,158,2019-01-02,12:56:10,33333252,1,1.0,1.0,0.5,0.04,0.46,0.15,0.0,0.0,,,,0.87,0.38,45,25.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0464.JPG,"[0.551, 0.557, 0.076, 0.044]",0.93,bustard
1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,9916,KGA_S1#B09#1#61,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0180.JPG,KGA_S1,B09,1,61,2018-12-12,12:16:42,33333155,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0180.JPG,"[0.222, 0.086, 0.404, 0.573]",0.907,gemsbok
2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,2361,10382,KGA_S1#B09#1#209,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0619.JPG,KGA_S1,B09,1,209,2019-01-10,12:49:49,33333303,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0619.JPG,"[0, 0.526, 0.006, 0.08]",0.949,gemsbok
926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,2493,KGA_S1#A06#1#198,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0538.JPG,KGA_S1,A06,1,198,2019-01-01,10:57:39,33328138,1,1.0,1.0,0.1,0.2,0.2,0.5,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0538.JPG,"[0, 0, 1.0, 0.968]",0.974,gemsbok
1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,9461,KGA_S1#B07#1#27,3,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0075.JPG,KGA_S1,B07,1,27,2018-12-10,10:48:34,33332995,1,1.0,1.0,0.0,0.1,0.9,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0075.JPG,"[0.909, 0.677, 0.062, 0.138]",0.919,birdother
