,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_visible,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
2577,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,7251,ENO_S1#C04#1#17,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0043.JPG,ENO_S1,C04,1,17,2018-09-24,06:40:31,31953395,2,2,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.2,0.75,26,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0043.JPG,"[0.698, 0.392, 0.012, 0.012]",0.623,rhinoceros
1632,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,4652,ENO_S1#B05#2#316,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0808.JPG,ENO_S1,B05,2,312,2018-11-27,04:40:19,31952083,1,1,1,0.2,0.0,0.8,0.0,0.0,0.0,,1.0,0.0,5,5.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0808.JPG,"[0.885, 0.461, 0.103, 0.112]",0.947,jackal
6874,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,8082,16644,ENO_S1#D03#1#1284,1,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG1396.JPG,ENO_S1,D03,1,1280,2018-10-03,04:58:21,31957926,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.96,28,22.0,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG1396.JPG,"[0.92, 0.395, 0.08, 0.098]",0.768,klipspringer
4423,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,619,ENO_S1#B02#1#168,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0440.JPG,ENO_S1,B02,1,165,2018-11-09,12:51:38,31877297,1,1,1,0.0,0.0,0.17,1.0,0.0,0.0,,0.6,0.97,32,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0440.JPG,"[0.216, 0.228, 0.005, 0.009]",0.904,gazellegrants
156,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,3752,ENO_S1#B05#1#235,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0507.JPG,ENO_S1,B05,1,221,2018-10-22,22:54:06,31951726,1,1,1,0.22,0.0,0.78,0.0,0.0,0.0,,1.0,0.0,15,14.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0507.JPG,"[0.516, 0.41, 0.15, 0.237]",0.945,porcupine
4003,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,6223,ENO_S1#B06#2#313,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0641.JPG,ENO_S1,B06,2,307,2018-11-13,20:14:03,31952846,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.93,28,22.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0641.JPG,"[0, 0.442, 0.253, 0.198]",0.978,klipspringer
5903,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,20491,ENO_S1#D04#2#539,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1411.JPG,ENO_S1,D04,2,530,2018-12-03,02:32:08,31960270,6,2,2,0.0,0.0,1.0,0.0,0.0,0.11,,1.0,0.0,5,5.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1411.JPG,"[0.734, 0.278, 0.095, 0.199]",0.96,jackal
6275,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1880,ENO_S1#B03#1#108,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG0306.JPG,ENO_S1,B03,1,108,2018-11-05,04:03:57,31878143,1,1,1,0.17,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.82,25,21.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG0306.JPG,"[0.929, 0.28, 0.071, 0.087]",0.98,duiker
4339,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
3834,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,8467,19255,ENO_S1#D04#2#117,3,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0259.JPG,ENO_S1,D04,2,112,2018-10-29,13:28:01,31959809,4,1,1,0.12,0.12,1.0,0.38,0.0,0.0,,0.8,0.77,33,11.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0259.JPG,"[0.841, 0.146, 0.016, 0.027]",0.841,eland
4035,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,7926,15092,ENO_S1#D02#1#95,1,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0161.JPG,ENO_S1,D02,1,90,2018-11-16,17:17:58,31957597,3,2,1,0.57,0.0,0.86,0.14,0.0,0.0,,0.7,0.73,8,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0161.JPG,"[0.539, 0.22, 0.232, 0.269]",0.98,elephant
6453,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,4775,ENO_S1#B05#2#362,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0928.JPG,ENO_S1,B05,2,358,2018-11-29,16:16:11,31952134,3,2,2,0.1,0.0,1.0,0.0,0.0,0.1,,1.0,1.0,7,19.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0928.JPG,"[0.927, 0.445, 0.073, 0.077]",0.966,baboon
4851,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,2685,ENO_S1#B03#1#409,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1111.JPG,ENO_S1,B03,1,409,2018-11-20,01:27:08,31878803,1,1,1,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.4,0.86,28,22.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1111.JPG,"[0.277, 0.394, 0.176, 0.141]",0.964,klipspringer
5015,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,8523,19351,ENO_S1#D04#2#151,3,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0343.JPG,ENO_S1,D04,2,145,2018-11-02,18:00:38,31959846,1,1,1,0.38,0.0,0.12,0.75,0.0,0.0,,0.8,0.64,39,,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0343.JPG,"[0.294, 0.156, 0.006, 0.008]",0.951,topi
6871,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,7954,15123,ENO_S1#D02#1#106,1,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0192.JPG,ENO_S1,D02,1,101,2018-11-20,02:10:04,31957457,1,1,1,0.11,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.47,36,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0192.JPG,"[0.446, 0.504, 0.3, 0.248]",0.969,bushbuk
5555,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,4653,ENO_S1#B05#2#317,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0809.JPG,ENO_S1,B05,2,313,2018-11-27,05:45:55,31952084,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.8,0.58,19,,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0809.JPG,"[0.62, 0.349, 0.167, 0.134]",0.957,leopard
2495,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,2689,ENO_S1#B03#1#412,2,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1115.JPG,ENO_S1,B03,1,412,2018-11-20,06:30:35,31878809,1,1,1,0.25,0.0,1.0,0.0,0.0,0.0,0.12,0.8,0.58,16,,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1115.JPG,"[0.382, 0.452, 0.148, 0.209]",0.975,dikdik
2372,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,2368,4155,ENO_S1#B05#2#131,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0315.JPG,ENO_S1,B05,2,129,2018-11-11,16:48:49,31951880,3,1,1,0.33,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0315.JPG,"[0.114, 0.31, 0.019, 0.02]",0.737,zebra
8927,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,7395,ENO_S1#C04#1#84,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0167.JPG,ENO_S1,C04,1,78,2018-10-01,06:20:00,31953711,4,4,4,0.22,0.0,1.0,0.89,0.0,0.11,0.22,0.9,0.78,11,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0167.JPG,"[0.5, 0.4, 0.032, 0.048]",0.96,impala
4693,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,7970,15139,ENO_S1#D02#1#112,3,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0208.JPG,ENO_S1,D02,1,107,2018-11-20,10:09:25,31957464,1,1,1,0.8,0.0,0.2,0.1,0.0,0.0,,1.0,0.0,8,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0208.JPG,"[0.116, 0.391, 0.033, 0.108]",0.971,elephant
4298,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,4424,7060,ENO_S1#C03#1#48,1,ENO_S1/C03/C03_R1/ENO_S1_C03_R1_IMAG0102.JPG,ENO_S1,C03,1,48,2018-11-11,22:55:56,31953262,3,3,2,0.57,0.14,0.71,0.29,0.0,0.0,0.86,0.7,0.68,16,,ENO_S1/C03/C03_R1/ENO_S1_C03_R1_IMAG0102.JPG,"[0.961, 0.716, 0.039, 0.167]",0.963,dikdik
4949,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,253,ENO_S1#B02#1#73,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0209.JPG,ENO_S1,B02,1,70,2018-11-04,14:01:57,31878063,2,1,1,0.29,0.0,0.29,0.43,0.0,0.0,,0.7,0.79,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0209.JPG,"[0.144, 0.224, 0.01, 0.01]",0.838,birdother
3614,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,11446,ENO_S1#C05#2#34,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0052.JPG,ENO_S1,C05,2,34,2018-10-28,09:21:18,31955451,10,7,1,0.25,0.0,0.88,0.0,0.0,0.0,,0.8,0.69,38,0.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0052.JPG,"[0.342, 0.376, 0.008, 0.014]",0.969,hartebeest
6111,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,5194,ENO_S1#B06#1#92,2,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0223.JPG,ENO_S1,B06,1,91,2018-10-06,17:46:58,31952604,1,1,1,0.0,0.0,1.0,0.0,0.0,0.1,,1.0,0.0,10,,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0223.JPG,"[0.296, 0, 0.703, 0.864]",0.962,giraffe
6307,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,15071,ENO_S1#D02#1#82,1,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0138.JPG,ENO_S1,D02,1,79,2018-11-05,02:00:05,31957585,1,1,1,0.17,0.0,0.5,0.5,0.0,0.0,,0.86,0.59,12,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0138.JPG,"[0.345, 0.412, 0.101, 0.152]",0.71,hippopotamus
5882,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,8195,18832,ENO_S1#D04#1#27,1,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0035.JPG,ENO_S1,D04,1,25,2018-09-23,07:39:10,31959718,2,2,2,0.67,0.0,0.89,0.44,0.0,0.0,,0.9,0.71,35,,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0035.JPG,"[0.162, 0.275, 0.014, 0.011]",0.894,gazellethomsons
4753,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,15137,ENO_S1#D02#1#112,1,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0206.JPG,ENO_S1,D02,1,107,2018-11-20,10:09:25,31957464,1,1,1,0.8,0.0,0.2,0.1,0.0,0.0,,1.0,0.0,8,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0206.JPG,"[0.751, 0.051, 0.249, 0.639]",0.97,elephant
847,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,8454,ENO_S1#C04#2#216,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,"[0.955, 0.291, 0.006, 0.018]",0.042,fox
938,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,9421,30524,ENO_S1#F06#1#44,1,ENO_S1/F06/F06_R1/ENO_S1_F06_R1_IMAG0128.JPG,ENO_S1,F06,1,43,2018-10-26,14:15:24,32004268,1,1,1,0.5,0.0,0.5,0.0,0.0,0.0,,0.25,0.97,17,,ENO_S1/F06/F06_R1/ENO_S1_F06_R1_IMAG0128.JPG,"[0.947, 0.55, 0.053, 0.413]",0.836,lion
4237,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,8115,16760,ENO_S1#D03#1#1325,2,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG1512.JPG,ENO_S1,D03,1,1321,2018-10-12,07:03:52,31957972,4,3,2,0.3,0.0,0.4,0.8,0.0,0.9,,1.0,0.0,3,7.0,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG1512.JPG,"[0.038, 0.084, 0.12, 0.329]",0.965,buffalo
8349,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,6223,ENO_S1#B06#2#313,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0641.JPG,ENO_S1,B06,2,307,2018-11-13,20:14:03,31952846,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.93,28,22.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0641.JPG,"[0, 0.442, 0.253, 0.198]",0.978,klipspringer
8764,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,3411,ENO_S1#B05#1#66,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0156.JPG,ENO_S1,B05,1,65,2018-10-04,01:50:00,31951808,1,1,1,0.3,0.0,0.7,0.2,0.0,0.0,,1.0,0.0,15,14.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0156.JPG,"[0.81, 0.425, 0.175, 0.146]",0.835,porcupine
8679,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,7248,ENO_S1#C04#1#17,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0042.JPG,ENO_S1,C04,1,17,2018-09-24,06:40:31,31953395,2,2,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.2,0.75,26,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0042.JPG,"[0.458, 0.396, 0.01, 0.012]",0.706,rhinoceros
9163,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,4248,6741,ENO_S1#C02#1#49,1,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0131.JPG,ENO_S1,C02,1,49,2018-11-10,08:55:05,31953149,3,3,3,0.0,0.0,1.0,0.2,0.0,0.0,,1.0,0.0,6,10.0,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0131.JPG,"[0.475, 0.24, 0.008, 0.009]",0.908,birdother
756,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,30276,ENO_S1#E05#1#12,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,"[0.118, 0.325, 0.051, 0.054]",0.947,leopard
2644,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,370,ENO_S1#B02#1#102,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0284.JPG,ENO_S1,B02,1,99,2018-11-05,20:38:17,31877142,1,1,1,0.22,0.0,0.89,0.0,0.0,0.0,,0.9,0.47,12,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0284.JPG,"[0.31, 0.39, 0.678, 0.494]",0.972,hippopotamus
3773,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,8150,18031,ENO_S1#D03#1#1754,1,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG2784.JPG,ENO_S1,D03,1,1749,2018-11-10,20:48:02,31958447,1,1,1,0.33,0.0,0.0,0.67,0.0,0.0,,0.38,0.95,12,,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG2784.JPG,"[0, 0.344, 0.136, 0.623]",0.873,hippopotamus
5716,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,18944,ENO_S1#D04#1#73,2,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0130.JPG,ENO_S1,D04,1,68,2018-10-08,15:20:16,31959766,2,2,1,0.2,0.0,0.4,0.8,0.0,0.0,,0.5,0.75,34,3.0,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0130.JPG,"[0.639, 0.209, 0.02, 0.02]",0.942,ostrich
3365,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,30276,ENO_S1#E05#1#12,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,"[0.118, 0.325, 0.051, 0.054]",0.947,leopard
4700,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,24982,ENO_S1#D06#1#24,1,ENO_S1/D06/D06_R1/ENO_S1_D06_R1_IMAG0068.JPG,ENO_S1,D06,1,24,2018-10-06,18:43:29,32001893,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.56,0.81,36,,ENO_S1/D06/D06_R1/ENO_S1_D06_R1_IMAG0068.JPG,"[0.427, 0.358, 0.207, 0.393]",0.969,bushbuk
6547,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,8544,19406,ENO_S1#D04#2#172,3,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0396.JPG,ENO_S1,D04,2,166,2018-11-05,06:57:23,31959869,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.9,0.75,5,5.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0396.JPG,"[0.345, 0.151, 0.01, 0.007]",0.949,jackal
9333,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,9378,30309,ENO_S1#E05#1#23,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0067.JPG,ENO_S1,E05,1,23,2018-11-12,16:54:02,32004116,1,1,1,0.3,0.0,0.8,0.0,0.0,0.0,,1.0,0.0,17,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0067.JPG,"[0.442, 0.23, 0.086, 0.06]",0.918,lion
2061,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,4541,ENO_S1#B05#2#270,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0696.JPG,ENO_S1,B05,2,267,2018-11-24,00:08:10,31952033,1,1,1,0.4,0.0,0.5,0.1,0.0,0.0,,1.0,0.0,22,17.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0696.JPG,"[0.434, 0.363, 0.078, 0.089]",0.901,aardvark
549,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,2110,3866,ENO_S1#B05#2#12,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0024.JPG,ENO_S1,B05,2,12,2018-10-28,21:45:30,31951868,1,1,1,0.2,0.0,0.4,0.6,0.0,0.0,,1.0,0.0,22,17.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0024.JPG,"[0.522, 0.372, 0.094, 0.099]",0.913,aardvark
5473,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,2729,4573,ENO_S1#B05#2#287,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0729.JPG,ENO_S1,B05,2,283,2018-11-26,00:13:31,31952050,1,1,1,0.14,0.0,0.57,0.43,0.0,0.0,,0.88,0.54,22,17.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0729.JPG,"[0.961, 0.504, 0.039, 0.105]",0.861,aardvark
8269,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,8452,ENO_S1#C04#2#216,1,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0432.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0432.JPG,"[0.931, 0.286, 0.012, 0.009]",0.93,fox
8728,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,7251,ENO_S1#C04#1#17,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0043.JPG,ENO_S1,C04,1,17,2018-09-24,06:40:31,31953395,2,2,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.2,0.75,26,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0043.JPG,"[0.698, 0.392, 0.012, 0.012]",0.623,rhinoceros
2549,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,3950,6223,ENO_S1#B06#2#313,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0641.JPG,ENO_S1,B06,2,307,2018-11-13,20:14:03,31952846,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.93,28,22.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0641.JPG,"[0, 0.442, 0.253, 0.198]",0.978,klipspringer
6822,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,7440,ENO_S1#C04#1#96,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0204.JPG,ENO_S1,C04,1,90,2018-10-02,16:12:19,31953724,3,2,2,0.38,0.0,1.0,0.0,0.0,0.0,,0.8,0.58,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0204.JPG,"[0, 0.384, 0.007, 0.027]",0.975,eland
4240,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1113,ENO_S1#B02#1#321,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0797.JPG,ENO_S1,B02,1,318,2018-11-18,14:48:25,31877690,11-50,11-50,2,0.8,0.1,0.2,0.5,0.0,0.0,,1.0,0.82,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0797.JPG,"[0.966, 0.317, 0.006, 0.011]",0.713,birdother
3263,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,12008,ENO_S1#C05#2#245,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0574.JPG,ENO_S1,C05,2,239,2018-11-10,14:07:46,31955348,4,4,3,0.44,0.0,0.56,1.0,0.11,0.0,0.0,0.9,0.47,11,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0574.JPG,"[0.065, 0.684, 0.603, 0.283]",0.948,impala
1259,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,8020,15232,ENO_S1#D02#1#152,2,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0301.JPG,ENO_S1,D02,1,147,2018-12-01,10:25:06,31957508,1,1,1,0.4,0.0,0.8,0.0,0.0,0.0,,1.0,0.0,8,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0301.JPG,"[0.448, 0.001, 0.552, 0.87]",0.97,elephant
6934,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,3524,5511,ENO_S1#B06#1#270,1,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0532.JPG,ENO_S1,B06,1,261,2018-10-19,00:41:20,31952440,2,2,2,0.2,0.0,0.8,0.0,0.0,0.2,,0.5,0.86,5,5.0,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0532.JPG,"[0.608, 0.465, 0.012, 0.016]",0.926,jackal
