,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_visible,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,8364,19034,ENO_S1#D04#2#17,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0041.JPG,ENO_S1,D04,2,16,2018-10-13,18:42:02,31959866,2,2,1,0.8,0.0,0.4,0.0,0.0,0.0,,0.5,0.84,35,,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0041.JPG,"[0, 0.244, 0.068, 0.72]",0.927,gazellethomsons
9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,20530,ENO_S1#D04#2#552,3,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1450.JPG,ENO_S1,D04,2,543,2018-12-03,13:25:29,31960284,5,5,3,0.75,0.0,0.0,1.0,0.0,0.0,,0.67,0.92,13,2.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1450.JPG,"[0.085, 0.312, 0.013, 0.01]",0.75,wildebeest
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,390,ENO_S1#B02#1#108,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0296.JPG,ENO_S1,B02,1,105,2018-11-06,10:19:26,31877154,11-50,11-50,11-50,0.71,0.14,0.43,0.43,0.0,0.0,,0.7,0.79,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0296.JPG,"[0.82, 0.252, 0.012, 0.012]",0.757,birdother
5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,5059,7859,ENO_S1#C04#1#291,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0599.JPG,ENO_S1,C04,1,279,2018-10-15,12:52:53,31953525,11-50,11-50,7,0.38,0.88,0.5,0.88,0.0,0.38,,0.8,0.58,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0599.JPG,"[0.017, 0.432, 0.014, 0.021]",0.959,eland
746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,836,ENO_S1#B02#1#233,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0598.JPG,ENO_S1,B02,1,230,2018-11-14,11:07:34,31877466,5,4,3,0.5,0.4,1.0,0.2,0.1,0.9,,1.0,0.92,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0598.JPG,"[0.992, 0.264, 0.008, 0.009]",0.784,warthog
790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,880,ENO_S1#B02#1#243,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0629.JPG,ENO_S1,B02,1,240,2018-11-14,14:32:15,31877491,10,6,1,0.2,0.4,1.0,0.1,0.1,1.0,,1.0,0.72,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0629.JPG,"[0.812, 0.268, 0.008, 0.008]",0.803,warthog
2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,2476,4289,ENO_S1#B05#2#180,2,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0449.JPG,ENO_S1,B05,2,178,2018-11-18,07:07:32,31951934,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0449.JPG,"[0.0, 0.473, 0.023, 0.492]",0.32,hyena
3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,5237,ENO_S1#B06#1#106,1,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0256.JPG,ENO_S1,B06,1,105,2018-10-07,17:11:28,31952266,6,5,3,0.33,0.0,1.0,0.56,0.0,0.0,,0.9,0.47,2,,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0256.JPG,"[0.72, 0.594, 0.014, 0.01]",0.938,warthog
2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,3732,ENO_S1#B05#1#227,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0487.JPG,ENO_S1,B05,1,213,2018-10-21,06:36:25,31951717,1,1,1,0.33,0.0,0.89,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0487.JPG,"[0.34, 0.347, 0.166, 0.114]",0.959,leopard
7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,7185,12697,ENO_S1#C05#2#521,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1206.JPG,ENO_S1,C05,2,511,2018-11-25,15:44:59,31955656,4,1,1,0.1,0.0,0.3,0.8,0.0,0.0,,1.0,0.98,1,15.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1206.JPG,"[0.351, 0.386, 0.031, 0.044]",0.935,zebra
8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,8785,19918,ENO_S1#D04#2#351,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0885.JPG,ENO_S1,D04,2,343,2018-11-20,06:08:26,31960064,1,1,1,0.3,0.0,0.8,0.0,0.0,0.0,,1.0,0.65,35,,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0885.JPG,"[0.972, 0.134, 0.01, 0.012]",0.97,gazellethomsons
2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,4389,ENO_S1#B05#2#214,2,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0549.JPG,ENO_S1,B05,2,212,2018-11-19,15:55:06,31951972,2,2,2,0.2,0.0,0.3,1.0,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0549.JPG,"[0.525, 0.302, 0.218, 0.218]",0.965,zebra
7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,14866,ENO_S1#D01#1#1509,1,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1596.JPG,ENO_S1,D01,1,1509,2018-10-07,15:13:11,31956477,1,1,1,0.33,0.0,0.11,0.67,0.0,0.0,,0.9,0.87,2,,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1596.JPG,"[0.286, 0.416, 0.055, 0.034]",0.949,warthog
4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,7427,ENO_S1#C04#1#93,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0195.JPG,ENO_S1,C04,1,87,2018-10-02,16:03:28,31953721,2,2,1,0.67,0.0,0.5,0.17,0.0,0.0,,0.6,0.72,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0195.JPG,"[0.359, 0.372, 0.032, 0.052]",0.97,eland
7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,14880,ENO_S1#D01#1#1512,1,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1605.JPG,ENO_S1,D01,1,1512,2018-10-07,15:17:29,31956481,2,2,2,0.6,0.0,0.7,0.3,0.0,0.0,0.0,1.0,1.0,11,,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1605.JPG,"[0.939, 0.356, 0.036, 0.028]",0.965,impala
5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,5905,10814,ENO_S1#C05#1#978,2,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2295.JPG,ENO_S1,C05,1,967,2018-10-17,06:45:27,31955170,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,13,2.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2295.JPG,"[0, 0.366, 0.115, 0.11]",0.938,wildebeest
6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,6594,11991,ENO_S1#C05#2#237,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0557.JPG,ENO_S1,C05,2,231,2018-11-08,14:36:18,31955339,4,4,2,0.6,0.0,0.9,0.4,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0557.JPG,"[0.212, 0.359, 0.012, 0.009]",0.95,zebra
6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,6840,12339,ENO_S1#C05#2#367,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0897.JPG,ENO_S1,C05,2,359,2018-11-17,08:02:51,31955481,1,1,1,0.12,0.0,1.0,0.0,0.0,0.0,,0.8,0.58,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0897.JPG,"[0.622, 0.375, 0.107, 0.116]",0.93,wildebeest
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,307,ENO_S1#B02#1#87,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0244.JPG,ENO_S1,B02,1,84,2018-11-05,12:48:43,31878093,11-50,11-50,10,0.67,0.0,0.17,0.67,0.0,0.0,,0.6,0.85,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0244.JPG,"[0.773, 0.285, 0.006, 0.011]",0.711,birdother
2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,2163,3920,ENO_S1#B05#2#34,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0078.JPG,ENO_S1,B05,2,34,2018-10-31,07:36:59,31952109,1,1,1,0.4,0.0,0.3,0.3,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0078.JPG,"[0.783, 0.234, 0.217, 0.733]",0.964,zebra
8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,8632,19663,ENO_S1#D04#2#264,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0644.JPG,ENO_S1,D04,2,257,2018-11-13,12:36:30,31959970,9,2,2,0.14,0.14,0.14,1.0,0.0,0.0,,0.7,0.73,35,,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0644.JPG,"[0.372, 0.137, 0.008, 0.007]",0.846,gazellethomsons
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,458,ENO_S1#B02#1#123,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0339.JPG,ENO_S1,B02,1,120,2018-11-06,18:50:33,31877190,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0339.JPG,"[0.14, 0.482, 0.243, 0.234]",0.964,warthog
5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,5362,8359,ENO_S1#C04#2#162,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0342.JPG,ENO_S1,C04,2,161,2018-11-20,12:51:29,31953798,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,10,,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0342.JPG,"[0, 0, 0.19, 0.418]",0.899,giraffe
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1415,ENO_S1#B02#1#408,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1017.JPG,ENO_S1,B02,1,403,2018-11-25,10:30:25,31877890,2,2,2,0.0,0.0,1.0,0.0,0.0,0.11,,0.9,0.91,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1017.JPG,"[0.627, 0.314, 0.012, 0.007]",0.934,warthog
1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,3620,ENO_S1#B05#1#165,3,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0365.JPG,ENO_S1,B05,1,161,2018-10-15,14:09:08,31951658,1,1,1,0.12,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.58,11,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0365.JPG,"[0.954, 0.309, 0.025, 0.046]",0.965,impala
8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,8446,19219,ENO_S1#D04#2#105,3,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0225.JPG,ENO_S1,D04,2,100,2018-10-28,13:21:39,31959796,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.4,0.96,11,,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0225.JPG,"[0.559, 0.164, 0.012, 0.015]",0.304,impala
599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,686,ENO_S1#B02#1#189,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0495.JPG,ENO_S1,B02,1,186,2018-11-10,14:29:47,31877347,4,4,1,0.0,0.0,1.0,0.0,0.0,1.0,,0.9,0.78,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0495.JPG,"[0.787, 0.318, 0.008, 0.009]",0.793,warthog
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,84,ENO_S1#B02#1#26,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0069.JPG,ENO_S1,B02,1,23,2018-11-04,10:12:21,31877542,1,1,1,0.0,0.0,0.88,0.0,0.25,0.0,,0.8,0.86,7,19.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0069.JPG,"[0.261, 0.238, 0.009, 0.009]",0.928,baboon
1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1884,ENO_S1#B03#1#111,2,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG0310.JPG,ENO_S1,B03,1,111,2018-11-05,06:33:55,31878150,1,1,1,0.14,0.0,1.0,0.0,0.0,0.0,0.14,0.7,0.73,16,,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG0310.JPG,"[0.027, 0.417, 0.186, 0.185]",0.959,dikdik
1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,3346,ENO_S1#B05#1#44,3,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0094.JPG,ENO_S1,B05,1,43,2018-10-03,14:15:55,31951784,1,1,1,0.11,0.0,0.89,0.0,0.0,0.0,0.89,0.9,0.47,11,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0094.JPG,"[0.493, 0.259, 0.356, 0.548]",0.952,impala
2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,4536,ENO_S1#B05#2#266,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0690.JPG,ENO_S1,B05,2,264,2018-11-23,17:08:28,31952029,1,1,1,0.0,0.11,0.67,0.33,0.0,0.0,,1.0,0.0,7,19.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0690.JPG,"[0.86, 0.429, 0.041, 0.086]",0.907,baboon
1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,3606,ENO_S1#B05#1#161,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0351.JPG,ENO_S1,B05,1,157,2018-10-15,07:03:09,31951654,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,2,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0351.JPG,"[0.381, 0.335, 0.111, 0.122]",0.932,warthog
1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,3598,ENO_S1#B05#1#157,2,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0342.JPG,ENO_S1,B05,1,154,2018-10-14,08:35:45,31951649,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.7,0.68,2,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0342.JPG,"[0.994, 0.339, 0.006, 0.05]",0.927,warthog
1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,1944,3652,ENO_S1#B05#1#186,3,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0404.JPG,ENO_S1,B05,1,175,2018-10-17,17:49:06,31951674,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,10,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0404.JPG,"[0.982, 0.298, 0.018, 0.077]",0.908,giraffe
3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,3395,5355,ENO_S1#B06#1#176,2,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0373.JPG,ENO_S1,B06,1,173,2018-10-13,07:25:56,31952341,3,3,2,0.1,0.0,0.9,0.8,0.0,0.1,,1.0,0.0,2,,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0373.JPG,"[0.174, 0.423, 0.075, 0.078]",0.951,warthog
4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,4823,7617,ENO_S1#C04#1#195,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0372.JPG,ENO_S1,C04,1,184,2018-10-09,06:32:08,31953419,1,1,1,0.25,0.0,0.12,1.0,0.0,0.0,,0.8,0.79,1,15.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0372.JPG,"[0.381, 0.424, 0.029, 0.035]",0.92,zebra
2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,4203,ENO_S1#B05#2#149,3,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0363.JPG,ENO_S1,B05,2,147,2018-11-15,07:22:29,31951899,2,2,2,0.11,0.0,0.89,0.0,0.0,0.0,0.44,0.9,0.47,16,,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0363.JPG,"[0.591, 0.36, 0.015, 0.016]",0.933,dikdik
5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,5857,10721,ENO_S1#C05#1#940,1,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2200.JPG,ENO_S1,C05,1,931,2018-10-13,06:00:24,31955121,3,2,2,0.29,0.0,0.86,0.0,0.0,0.0,,0.7,0.73,9,32.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2200.JPG,"[0.191, 0.438, 0.066, 0.074]",0.782,hyena
9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,9205,23956,ENO_S1#D05#1#1348,3,ENO_S1/D05/D05_R1/ENO_S1_D05_R1_IMAG3364.JPG,ENO_S1,D05,1,1341,2018-12-06,17:24:58,31960750,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.7,0.68,33,11.0,ENO_S1/D05/D05_R1/ENO_S1_D05_R1_IMAG3364.JPG,"[0.354, 0.118, 0.034, 0.109]",0.023,eland
3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,6221,ENO_S1#B06#2#311,3,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0639.JPG,ENO_S1,B06,2,305,2018-11-13,17:05:14,31952844,1,1,1,0.11,0.0,1.0,0.0,0.0,0.0,,0.9,0.47,2,,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0639.JPG,,0.0,warthog
1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,3674,ENO_S1#B05#1#199,2,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0428.JPG,ENO_S1,B05,1,186,2018-10-19,07:11:35,31951686,1,1,1,0.2,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0428.JPG,"[0, 0.161, 0.177, 0.682]",0.95,zebra
3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,5588,ENO_S1#B06#2#20,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0042.JPG,ENO_S1,B06,2,20,2018-10-23,18:59:08,31952724,5,3,2,0.71,0.0,0.29,0.57,0.0,0.0,,0.78,0.73,33,11.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0042.JPG,"[0.757, 0.434, 0.027, 0.043]",0.917,eland
6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,6631,12029,ENO_S1#C05#2#252,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0595.JPG,ENO_S1,C05,2,246,2018-11-10,14:24:07,31955356,4,4,4,0.67,0.0,0.89,0.0,0.22,0.0,0.0,0.9,0.47,11,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0595.JPG,"[0.773, 0.493, 0.226, 0.188]",0.975,impala
4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,4861,7655,ENO_S1#C04#1#203,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0397.JPG,ENO_S1,C04,1,192,2018-10-09,06:54:02,31953429,3,3,2,0.12,0.0,1.0,0.25,0.0,0.0,0.0,0.8,0.58,11,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0397.JPG,"[0.898, 0.442, 0.102, 0.12]",0.967,impala
4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,4782,7570,ENO_S1#C04#1#162,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0323.JPG,ENO_S1,C04,1,155,2018-10-06,08:27:18,31953387,11-50,11-50,11-50,0.25,0.0,0.25,1.0,0.0,0.12,0.75,0.8,0.58,11,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0323.JPG,"[0.166, 0.416, 0.013, 0.043]",0.897,impala
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,6575,11972,ENO_S1#C05#2#229,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0537.JPG,ENO_S1,C05,2,224,2018-11-07,16:30:11,31955331,2,2,2,0.1,0.0,0.8,0.7,0.0,0.0,,1.0,0.0,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0537.JPG,"[0.54, 0.385, 0.08, 0.081]",0.955,wildebeest
1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1526,ENO_S1#B02#1#450,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1106.JPG,ENO_S1,B02,1,445,2018-11-29,14:51:59,31877966,11-50,11-50,11-50,0.6,0.2,0.2,0.2,0.0,0.0,,0.5,0.92,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1106.JPG,"[0.394, 0.266, 0.007, 0.009]",0.608,birdother
6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,12337,ENO_S1#C05#2#367,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0895.JPG,ENO_S1,C05,2,359,2018-11-17,08:02:51,31955481,1,1,1,0.12,0.0,1.0,0.0,0.0,0.0,,0.8,0.58,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0895.JPG,"[0.732, 0.482, 0.008, 0.008]",0.945,wildebeest
5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,5271,8141,ENO_S1#C04#2#76,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0130.JPG,ENO_S1,C04,2,75,2018-11-04,16:03:16,31953922,8,5,1,0.78,0.78,0.33,0.0,0.0,0.0,,0.9,0.47,13,2.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0130.JPG,"[0.152, 0.366, 0.014, 0.013]",0.948,wildebeest
7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,7742,14779,ENO_S1#D01#1#1472,2,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1510.JPG,ENO_S1,D01,1,1472,2018-09-30,08:30:38,31956436,2,2,1,0.12,0.0,1.0,0.12,0.0,0.0,,0.8,0.58,2,,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1510.JPG,"[0.989, 0.424, 0.011, 0.111]",0.952,warthog
4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,7429,ENO_S1#C04#1#94,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0196.JPG,ENO_S1,C04,1,88,2018-10-02,16:04:51,31953722,2,2,1,0.83,0.0,0.17,0.0,0.0,0.0,,0.67,0.76,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0196.JPG,"[0.958, 0, 0.042, 0.259]",0.863,eland
4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,6378,ENO_S1#B06#2#389,2,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0798.JPG,ENO_S1,B06,2,381,2018-11-22,18:14:36,31952927,5,4,4,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0798.JPG,"[0.098, 0.389, 0.021, 0.027]",0.967,zebra
3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,3346,5303,ENO_S1#B06#1#144,3,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0322.JPG,ENO_S1,B06,1,143,2018-10-10,07:26:45,31952308,1,1,1,0.11,0.0,0.89,0.0,0.0,0.0,,0.9,0.55,10,,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0322.JPG,,0.0,giraffe
