,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,5980,31841,KAR_S1#E03#1#60,2,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0153.JPG,KAR_S1,E03,1,60,2017-11-01,10:24:38,28738298,1,1,1,0.3,0.7,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0153.JPG,"[0.42, 0.205, 0.579, 0.762]",0.914,gemsbok
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,362,KAR_S1#A02#1#22,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0056.JPG,KAR_S1,A02,1,22,2017-10-10,11:38:35,28794805,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0056.JPG,"[0.073, 0.396, 0.28, 0.299]",0.935,gemsbok
5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,5846,31704,KAR_S1#E03#1#9,2,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0016.JPG,KAR_S1,E03,1,9,2017-10-11,10:24:07,28738228,1,1,1,1.0,0.0,0.12,0.0,0.0,0.0,,,,0.8,0.58,42,16.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0016.JPG,"[0.585, 0.251, 0.099, 0.07]",0.987,gemsbok
5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,5244,24665,KAR_S1#E01#1#117,3,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0293.JPG,KAR_S1,E01,1,117,2017-11-27,18:07:27,28735316,1,1,1,0.5,0.0,0.2,0.2,0.1,0.0,1.0,1.0,,1.0,0.0,4,8.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0293.JPG,"[0.971, 0.726, 0.029, 0.162]",0.956,kudu
2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150,9543,KAR_S1#B03#1#137,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0347.JPG,KAR_S1,B03,1,137,2017-11-25,18:33:14,28803862,1,1,1,0.25,0.0,0.75,0.0,0.0,0.0,,,,0.44,0.88,18,18.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0347.JPG,,0.0,steenbok
5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,27463,KAR_S1#E02#1#848,1,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2534.JPG,KAR_S1,E02,1,848,2017-11-29,14:40:26,28736276,4,4,3,0.5,0.17,1.0,0.33,0.0,0.0,,,,0.86,0.59,42,16.0,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2534.JPG,"[0.385, 0.412, 0.012, 0.016]",0.688,gemsbok
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,442,KAR_S1#A02#1#56,3,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0136.JPG,KAR_S1,A02,1,56,2017-11-13,09:12:36,28794839,1,1,1,0.4,0.0,0.6,0.0,0.0,0.2,,,,0.71,0.72,38,0.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0136.JPG,"[0.328, 0.462, 0.026, 0.04]",0.92,hartebeest
6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,31862,KAR_S1#E03#1#67,2,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0174.JPG,KAR_S1,E03,1,67,2017-11-01,10:46:00,28738310,1,1,1,0.44,0.22,0.33,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0174.JPG,"[0.003, 0.653, 0.994, 0.315]",0.771,gemsbok
4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,4845,24207,KAR_S1#D04#1#254,1,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0734.JPG,KAR_S1,D04,1,254,2018-01-29,10:20:22,28735142,3,3,3,0.0,0.0,1.0,0.11,0.0,0.33,,,,0.9,0.47,33,11.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0734.JPG,"[0.71, 0.232, 0.059, 0.153]",0.971,eland
1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,1918,9102,KAR_S1#B02#1#482,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1251.JPG,KAR_S1,B02,1,482,2018-02-05,14:16:41,28803174,1,1,1,0.6,0.3,0.2,0.0,0.0,0.0,,,,1.0,0.0,38,0.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1251.JPG,"[0.402, 0.456, 0.354, 0.511]",0.967,hartebeest
1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,8199,KAR_S1#B02#1#138,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0351.JPG,KAR_S1,B02,1,138,2018-01-01,15:20:01,28802027,1,1,1,0.3,0.0,0.7,0.1,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0351.JPG,"[0.0, 0.0, 0.037, 0.938]",0.344,gemsbok
5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,24447,KAR_S1#E01#1#29,1,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0075.JPG,KAR_S1,E01,1,29,2017-10-14,06:37:24,28735228,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,8.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0075.JPG,"[0.111, 0.148, 0.309, 0.506]",0.972,kudu
3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,3243,10972,KAR_S1#B03#1#636,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1770.JPG,KAR_S1,B03,1,636,2018-01-29,01:15:18,28807330,2,1,1,0.8,0.0,0.3,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1770.JPG,"[0, 0.002, 1.0, 0.964]",0.973,gemsbok
2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,2943,10627,KAR_S1#B03#1#515,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1425.JPG,KAR_S1,B03,1,515,2018-01-05,23:54:04,28805121,2,2,2,0.88,1.0,0.0,0.0,0.0,0.12,,,,0.8,0.58,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1425.JPG,"[0.286, 0.75, 0.204, 0.218]",0.981,hartebeest
1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,8688,KAR_S1#B02#1#314,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0838.JPG,KAR_S1,B02,1,314,2018-01-22,13:19:48,28802628,1,1,1,0.44,0.56,0.0,0.0,0.0,0.0,,,,0.9,1.0,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0838.JPG,"[0.136, 0.209, 0.169, 0.283]",0.974,gemsbok
2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,9706,KAR_S1#B03#1#195,2,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0510.JPG,KAR_S1,B03,1,195,2017-12-03,07:10:39,28804044,4,4,2,0.3,0.0,0.5,0.9,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0510.JPG,"[0, 0.582, 0.024, 0.067]",0.947,gemsbok
1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,8354,KAR_S1#B02#1#198,1,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0506.JPG,KAR_S1,B02,1,198,2018-01-12,12:33:19,28802231,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,,,0.6,0.82,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0506.JPG,"[0, 0.001, 1.0, 0.966]",0.98,eland
3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,3819,14709,KAR_S1#C03#1#475,2,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG1424.JPG,KAR_S1,C03,1,475,2018-01-15,06:28:32,28810367,1,1,1,0.11,0.0,0.22,1.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG1424.JPG,"[0.413, 0, 0.587, 0.654]",0.975,gemsbok
963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,963,8038,KAR_S1#B02#1#76,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0190.JPG,KAR_S1,B02,1,76,2017-12-05,16:56:21,28801819,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,38,0.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0190.JPG,"[0, 0.054, 0.046, 0.192]",0.85,hartebeest
4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,4888,24250,KAR_S1#D04#1#266,2,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0771.JPG,KAR_S1,D04,1,266,2018-01-29,14:42:07,28735154,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,33,11.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0771.JPG,"[0, 0.001, 1.0, 0.962]",0.97,eland
5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,5358,24798,KAR_S1#E01#1#180,1,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0426.JPG,KAR_S1,E01,1,180,2018-01-05,00:50:04,28735379,1,1,1,0.14,0.0,1.0,0.0,0.0,0.0,,,,0.7,0.73,4,8.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0426.JPG,"[0.92, 0.507, 0.08, 0.396]",0.957,kudu
4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,24197,KAR_S1#D04#1#250,3,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0724.JPG,KAR_S1,D04,1,250,2018-01-29,07:15:27,28735138,1,1,1,1.0,0.0,0.11,0.0,0.0,0.0,,,,0.9,0.47,38,0.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0724.JPG,"[0.096, 0.106, 0.34, 0.472]",0.975,hartebeest
877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,7945,KAR_S1#B02#1#39,1,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0097.JPG,KAR_S1,B02,1,39,2017-10-28,14:18:14,28801698,1,1,1,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,,0.33,0.97,4,8.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0097.JPG,"[0, 0.74, 0.095, 0.228]",0.886,kudu
2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,2756,10425,KAR_S1#B03#1#449,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1229.JPG,KAR_S1,B03,1,449,2018-01-04,23:39:47,28804893,1,1,1,0.86,0.0,0.14,0.0,0.0,0.0,,,,0.7,0.68,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1229.JPG,"[0.872, 0.274, 0.043, 0.086]",0.965,hartebeest
5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,5623,27434,KAR_S1#E02#1#838,2,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2505.JPG,KAR_S1,E02,1,838,2017-11-29,14:23:27,28736266,3,2,1,0.44,0.0,0.67,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2505.JPG,"[0.821, 0.338, 0.011, 0.014]",0.927,gemsbok
1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,8776,KAR_S1#B02#1#355,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0925.JPG,KAR_S1,B02,1,355,2018-01-26,06:52:58,28802753,3,2,2,0.43,0.71,0.71,0.14,0.57,0.14,,,,0.7,0.88,5,5.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0925.JPG,"[0.433, 0.362, 0.025, 0.028]",0.963,jackal
1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,1292,8424,KAR_S1#B02#1#221,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0576.JPG,KAR_S1,B02,1,221,2018-01-12,13:07:21,28802312,1,1,1,0.2,0.6,0.0,0.0,0.2,0.0,,,,0.5,0.86,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0576.JPG,"[0, 0.166, 1.0, 0.8]",0.771,gemsbok
4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,22779,KAR_S1#D01#1#101,2,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0278.JPG,KAR_S1,D01,1,101,2017-12-12,07:38:07,28734570,2,1,1,0.2,0.0,0.1,1.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0278.JPG,"[0.244, 0.382, 0.381, 0.544]",0.935,gemsbok
2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,10084,KAR_S1#B03#1#330,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0888.JPG,KAR_S1,B03,1,330,2017-12-19,18:18:51,28804496,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.89,0.5,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0888.JPG,"[0.059, 0.527, 0.089, 0.069]",0.911,hartebeest
3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,3408,11137,KAR_S1#B03#1#694,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1932.JPG,KAR_S1,B03,1,694,2018-01-31,23:09:52,28807512,2,1,1,1.0,0.0,0.0,0.0,0.0,0.2,,,,1.0,0.0,42,16.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1932.JPG,"[0.625, 0.37, 0.052, 0.06]",0.97,gemsbok
1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,8353,KAR_S1#B02#1#197,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0505.JPG,KAR_S1,B02,1,197,2018-01-12,12:32:12,28802228,1,1,1,0.83,0.0,0.33,0.0,0.0,0.0,,,,0.6,0.97,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0505.JPG,"[0, 0.0, 1.0, 0.966]",0.978,eland
6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,6118,31990,KAR_S1#E03#1#116,1,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0302.JPG,KAR_S1,E03,1,116,2017-12-02,08:40:06,28738388,1,1,1,0.0,0.0,1.0,0.17,0.0,0.0,,,,0.6,0.76,4,8.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0302.JPG,"[0.581, 0.255, 0.102, 0.064]",0.941,kudu
3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,3926,22543,KAR_S1#D01#1#14,3,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0042.JPG,KAR_S1,D01,1,14,2017-10-27,09:07:43,28734483,1,1,1,0.67,0.17,0.17,0.0,0.0,0.0,,,,0.6,0.76,45,25.0,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0042.JPG,"[0, 0.23, 0.132, 0.498]",0.965,bustard
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,430,KAR_S1#A02#1#52,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0124.JPG,KAR_S1,A02,1,52,2017-11-02,01:39:04,28794835,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.58,4,8.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0124.JPG,"[0.019, 0.358, 0.252, 0.322]",0.967,kudu
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,556,KAR_S1#A02#1#96,3,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0250.JPG,KAR_S1,A02,1,96,2017-12-06,15:48:04,28794879,1,1,1,0.9,0.1,0.1,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0250.JPG,"[0.636, 0.028, 0.364, 0.901]",0.978,gemsbok
1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,8710,KAR_S1#B02#1#323,1,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0859.JPG,KAR_S1,B02,1,323,2018-01-24,20:49:14,28802658,1,1,1,0.4,0.0,0.4,0.2,0.0,0.0,,,,1.0,0.0,15,14.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0859.JPG,"[0, 0.223, 0.119, 0.271]",0.897,porcupine
2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,10600,KAR_S1#B03#1#506,2,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1399.JPG,KAR_S1,B03,1,506,2018-01-05,23:38:19,28805092,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.7,0.98,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1399.JPG,"[0.621, 0.337, 0.14, 0.29]",0.987,hartebeest
2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,2318,9918,KAR_S1#B03#1#272,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0722.JPG,KAR_S1,B03,1,272,2017-12-11,22:13:52,28804298,3,2,2,0.89,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.81,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0722.JPG,"[0.551, 0.152, 0.449, 0.816]",0.975,hartebeest
1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,1699,8874,KAR_S1#B02#1#396,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1023.JPG,KAR_S1,B02,1,396,2018-01-30,15:57:45,28802891,1,1,1,0.25,0.12,0.62,0.0,0.0,0.0,,,,0.89,0.5,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1023.JPG,"[0, 0.016, 0.198, 0.924]",0.975,gemsbok
1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,8526,KAR_S1#B02#1#255,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0678.JPG,KAR_S1,B02,1,255,2018-01-12,14:18:34,28802436,1,1,1,0.33,0.67,0.0,0.0,0.0,0.0,,,,0.43,0.91,38,0.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0678.JPG,"[0, 0.677, 0.253, 0.29]",0.92,hartebeest
4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,23579,KAR_S1#D04#1#39,1,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0109.JPG,KAR_S1,D04,1,39,2017-11-23,19:04:52,28734927,1,1,1,0.12,0.0,0.12,1.0,0.0,0.12,,,,0.8,0.58,4,8.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0109.JPG,"[0.934, 0.198, 0.066, 0.33]",0.949,kudu
5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,5285,24708,KAR_S1#E01#1#134,1,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0336.JPG,KAR_S1,E01,1,134,2017-12-03,13:07:09,28735333,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,0.7,0.73,4,8.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0336.JPG,"[0, 0.252, 0.025, 0.291]",0.955,kudu
2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,9584,KAR_S1#B03#1#152,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0388.JPG,KAR_S1,B03,1,152,2017-11-30,19:28:05,28803907,1,1,1,0.0,0.0,1.0,0.0,0.0,0.12,,,,0.89,0.5,4,8.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0388.JPG,"[0.377, 0.141, 0.606, 0.604]",0.977,kudu
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,628,KAR_S1#A02#1#123,2,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0322.JPG,KAR_S1,A02,1,123,2017-12-17,16:39:14,28794906,1,1,1,1.0,0.0,0.1,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0322.JPG,"[0.004, 0.01, 0.851, 0.938]",0.972,gemsbok
2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,10258,KAR_S1#B03#1#392,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1062.JPG,KAR_S1,B03,1,392,2018-01-01,17:17:21,28804702,1,1,1,0.11,0.0,0.78,0.22,0.0,0.0,1.0,1.0,1.0,0.9,0.47,4,8.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1062.JPG,"[0.209, 0.426, 0.203, 0.234]",0.963,kudu
5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,24922,KAR_S1#E01#1#226,1,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0550.JPG,KAR_S1,E01,1,226,2018-01-25,10:10:49,28735425,1,1,1,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,33,11.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0550.JPG,"[0.196, 0, 0.804, 0.967]",0.978,eland
4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,23978,KAR_S1#D04#1#176,2,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0505.JPG,KAR_S1,D04,1,176,2017-12-21,08:29:01,28735064,2,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0505.JPG,"[0.685, 0.347, 0.015, 0.011]",0.961,gemsbok
1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,9150,KAR_S1#B02#1#498,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1299.JPG,KAR_S1,B02,1,498,2018-02-05,14:51:53,28803352,2,2,1,0.62,0.12,0.62,0.0,0.0,0.0,,,,0.8,0.72,38,0.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1299.JPG,"[0, 0.334, 0.937, 0.634]",0.963,hartebeest
3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,3760,13654,KAR_S1#C03#1#123,3,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG0369.JPG,KAR_S1,C03,1,123,2017-12-03,18:30:04,28810015,1,1,1,0.6,0.0,0.4,0.0,0.0,0.0,,,,0.83,0.65,42,16.0,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG0369.JPG,"[0, 0, 0.058, 0.595]",0.526,gemsbok
6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,6186,32063,KAR_S1#E03#1#144,2,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0375.JPG,KAR_S1,E03,1,144,2018-01-25,07:57:12,28738424,1,1,1,0.18,0.0,0.91,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0375.JPG,"[0.334, 0.008, 0.666, 0.943]",0.984,gemsbok
5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,30869,KAR_S1#E02#1#1984,3,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG5940.JPG,KAR_S1,E02,1,1984,2017-12-21,09:34:44,28737776,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,33,11.0,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG5940.JPG,"[0.404, 0.405, 0.018, 0.031]",0.939,eland
1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,8824,KAR_S1#B02#1#371,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0973.JPG,KAR_S1,B02,1,371,2018-01-26,17:00:04,28802816,1,1,1,0.1,0.0,0.8,0.0,0.1,0.0,,,,1.0,0.0,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0973.JPG,"[0.895, 0.002, 0.105, 0.403]",0.863,eland
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,522,KAR_S1#A02#1#85,2,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0216.JPG,KAR_S1,A02,1,85,2017-12-06,15:32:08,28794868,1,1,1,0.78,0.11,0.11,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0216.JPG,"[0.829, 0.012, 0.171, 0.926]",0.975,gemsbok
